,Longitude,Latitude,OM [%]
5589,-0.5665,38.534,7.34
5590,-0.6499,38.584,6.98
5591,-0.7614,38.6975,5.73
5592,-0.7165,38.534,3.03
5593,-0.7165,38.6673,4.27
5594,-0.6499,38.7173,4.27
5595,-0.5499,38.5506,12.4
5596,-0.6646,38.5521,7.65
5597,-0.6665,38.7006,4.73
5598,-0.7165,38.4673,3.42
5599,-0.6832,38.634,7.31
5600,1.501,42.0,2.8
5601,1.5003,42.0007,4.51
5602,1.4997,41.9998,34.5
5603,1.5002,42.0006,14.86
5604,1.5001,42.0002,29.07
5605,1.5002,42.0173,20.57
5606,1.5001,42.0176,7.76
5607,1.5003,42.0341,22.62
5608,1.5001,42.0172,8.02
5609,1.5003,42.0341,5.14
5610,-5.5835,40.0008,5.04
5611,-5.5834,40.0007,12.69
5612,-5.4001,40.4507,7.96
5613,2.0017,41.3353,11.39
5614,1.9928,41.326,16.98
5615,2.0015,41.3188,35.78
5616,1.9894,41.2749,39.58
5617,1.9926,41.3235,15.34
5618,2.0003,41.3174,9.22
5619,1.9982,41.3198,13.48
5620,1.9974,41.3185,16.2
5621,1.9919,41.3238,9.98
5622,2.0027,41.3246,4.97
5623,1.9982,41.3175,3.9
5624,2.0003,41.3174,12.45
5625,2.0,41.32,4.66
5626,1.9927,41.3187,1.91
5627,2.0003,41.3174,3.03
5628,2.0009,41.3176,11.09
5629,2.0013,41.3194,10.73
5630,2.0006,41.3219,3.65
5631,2.0005,41.3199,1.72
5632,0.0166,41.3507,19.45
5633,0.0168,41.3341,1.94
5634,0.0153,41.3341,6.54
5635,0.0167,41.334,35.12
5636,0.0166,41.3337,8.74
5637,0.0162,41.3341,19.49
5638,1.9926,41.3336,18.49
5639,0.0167,41.3507,17.35
5640,0.0169,41.351,2.96
5641,2.0019,41.338,1.15
5642,2.0004,41.3341,9.67
5643,2.0004,41.333,3.99
5644,1.9992,41.3348,10.92
5645,2.0004,41.3347,10.18
5646,2.0006,41.3333,29.52
5647,1.9827,41.3352,6.52
5648,2.0003,41.3349,3.65
5649,0.0169,41.334,3.9
5650,1.9985,41.3371,6.64
5651,1.9992,41.3341,26.33
5652,1.9939,41.333,32.83
5653,1.9986,41.3342,47.47
5654,1.9994,41.333,10.73
5655,2.0,41.3341,9.51
5656,-0.1257,42.637,7.03
5657,-0.1312,42.6184,4.13
5658,-0.1331,42.6188,1.72
5659,-0.13,42.6194,2.3
5660,-0.1335,42.6183,2.41
5661,-0.1314,42.6179,1.72
5662,-0.1281,42.6218,1.2
5663,-0.1337,42.6175,2.06
5664,-0.1349,42.6181,3.61
5665,-0.1333,42.6174,5.5
5666,-0.1291,42.6177,5.33
5667,-0.133,42.6171,3.96
5668,-0.133,42.6171,2.6
5669,-0.1346,42.6194,4.3
5670,-0.1354,42.6175,1.48
5671,-0.1307,42.6188,7.91
5672,-0.1271,42.619,14.96
5673,-0.1302,42.6197,5.54
5674,-0.1332,42.6176,7.05
5675,-0.1323,42.6203,1.55
5676,-0.1325,42.6202,3.92
5677,-0.1245,42.6181,3.27
5678,-0.1324,42.6181,1.2
5679,-0.1298,42.6255,6.88
5680,-0.1315,42.6197,4.99
5681,-0.1326,42.6183,7.4
5682,-0.1282,42.6182,6.02
5683,-0.1301,42.6191,3.78
5684,-0.1331,42.6175,3.53
5685,-0.1309,42.6306,6.19
5686,-0.1328,42.6201,3.65
5687,-0.1204,42.621,6.05
5688,-0.1256,42.6172,12.87
5689,-0.1266,42.6144,4.47
5690,-0.1206,42.618,5.85
5691,-0.1195,42.6172,3.44
5692,-0.1329,42.6221,2.41
5693,-0.1137,42.617,4.99
5694,-0.1129,42.6207,7.74
5695,-0.1213,42.6176,1.03
5696,-0.1318,42.6192,4.82
5697,-2.3333,42.0674,13.18
5698,-6.9169,42.7841,7.12
5699,-6.9169,42.7841,7.4
5700,-6.9169,42.7841,7.81
5701,-1.4999,41.8507,3.89
5702,-4.1501,40.5665,5.66
5703,-4.1513,40.5674,8.02
5704,-4.1501,40.584,6.81
5705,-4.1167,40.7007,11.18
5706,-5.7501,37.834,3.61
5707,-1.8177,41.8007,1.39
5708,-0.8165,41.7341,1.5
5709,-0.7832,41.6674,1.41
5710,-0.8999,42.0507,1.12
5711,-0.6999,41.6174,2.12
5712,-1.6666,41.8341,3.97
5713,-1.6166,43.0175,0.77
5714,-1.6165,43.0174,4.78
5715,-2.1666,42.8341,3.2
5716,-2.1666,42.8508,1.32
5717,-2.1666,42.8508,1.01
5718,-6.1835,40.5507,5.73
5719,-6.1168,40.5674,3.87
5720,-6.4502,40.4674,2.12
5721,-8.267,42.7008,11.06
5722,-3.8667,40.9007,6.23
5723,-3.75,40.6507,6.09
5724,-4.0167,39.8507,3.94
5725,-3.6667,38.834,8.17
5726,-5.3835,39.3673,5.4
5727,-5.3834,39.3673,5.54
5728,-5.7168,40.1175,4.44
5729,-5.7168,40.1174,5.99
5730,-2.5512,37.7506,1.05
5731,-2.7333,37.5506,3.29
5732,-2.5645,37.5833,5.5
5733,-2.5704,37.584,1.31
5734,-2.5666,37.5839,0.41
5735,-2.5666,37.584,0.41
5736,-2.5662,37.5841,1.34
5737,-2.7,37.6006,0.6
5738,-3.7167,37.1005,0.84
5739,-3.718,37.0997,0.95
5740,-3.9167,37.0839,1.77
5741,-3.6,39.8673,3.06
5742,-3.4667,39.7673,2.46
5743,-1.9499,43.0008,15.02
5744,-2.0666,42.8175,7.29
5745,-2.3833,37.6173,4.99
5746,-2.2333,37.6506,4.39
5747,-2.3833,37.5506,4.39
5748,-2.4498,37.6006,4.99
5749,-2.4506,37.6006,2.39
5750,-2.45,37.5999,5.07
5751,-1.8666,37.0506,1.17
5752,-1.83,37.3808,1.36
5753,-1.8166,37.3006,2.01
5754,-1.8275,37.0504,2.99
5755,-1.8162,37.1673,1.15
5756,-1.8333,37.1339,1.57
5757,-1.8499,37.1339,1.0
5758,-1.8999,37.1673,3.51
5759,-1.7666,37.3173,0.53
5760,-1.816,37.1673,0.4
5761,-1.8333,37.1506,0.81
5762,-1.8499,37.1173,1.19
5763,-1.8333,37.1839,3.01
5764,-1.8333,37.2006,0.77
5765,-1.8999,37.0506,0.58
5766,-2.2166,36.7673,1.07
5767,-2.2,36.8173,1.82
5768,-2.05,36.8173,2.92
5769,-2.1,36.8173,1.81
5770,-2.1166,36.7839,2.37
5771,-2.233,36.7854,1.89
5772,-2.2189,36.7643,2.82
5773,-2.2166,36.7673,2.24
5774,-2.1189,37.3665,2.49
5775,-1.8999,37.4839,0.86
5776,-2.0666,37.4673,1.81
5777,-2.3666,37.0506,0.76
5778,-1.8666,37.4673,4.44
5779,-2.1166,37.3673,1.98
5780,-2.1,37.684,2.96
5781,-2.1361,37.5039,2.61
5782,-1.8502,38.1017,3.27
5783,-2.5666,37.4839,3.49
5784,-1.7002,37.6643,1.19
5785,-1.7002,37.6675,3.47
5786,-2.45,37.7003,1.94
5787,-2.45,37.7006,1.12
5788,-2.4553,37.7007,2.43
5789,-2.8833,37.3173,1.89
5790,-2.8667,37.2839,2.75
5791,-3.1333,37.3009,4.47
5792,-2.8333,37.2839,4.47
5793,-2.8333,37.2838,3.01
5794,-3.1167,37.2839,5.11
5795,-2.9833,37.3173,3.96
5796,-2.95,37.3339,2.58
5797,-2.9667,37.2673,1.89
5798,-3.0833,37.3173,0.69
5799,-2.8834,37.2504,1.53
5800,-2.9992,37.1673,1.41
5801,-3.15,37.3006,0.77
5802,-3.1831,37.3173,1.14
5803,-2.8667,37.2173,0.72
5804,-3.1333,37.3006,1.03
5805,-2.8333,37.3839,13.47
5806,-2.7167,37.4673,0.79
5807,-2.8333,37.4173,9.72
5808,-2.5833,37.3339,2.12
5809,-2.7649,37.483,2.15
5810,-2.7667,37.4673,0.93
5811,-2.5833,37.3673,0.96
5812,-2.5833,37.4499,8.27
5813,-2.75,37.4576,1.19
5814,-2.749,37.4704,6.31
5815,-2.7644,37.4666,4.25
5816,-2.7667,37.4673,4.33
5817,-2.8167,37.1006,9.22
5818,-2.7667,37.3506,5.95
5819,-2.7499,37.4673,4.18
5820,-5.4001,38.0506,1.72
5821,-6.5835,37.7506,2.41
5822,-4.6501,40.5174,11.08
5823,-4.6668,40.4674,6.54
5824,-4.5168,40.534,16.15
5825,-4.4001,40.5674,9.53
5826,-4.4237,40.5671,8.03
5827,-6.7002,40.2674,12.56
5828,-6.7002,40.2007,10.68
5829,-6.6002,40.2174,10.17
5830,-6.6669,40.1507,4.56
5831,-6.5002,40.1674,5.61
5832,-5.7502,40.1007,10.37
5833,-5.8335,40.034,2.05
5834,-5.7502,40.0507,4.94
5835,-5.6501,40.1174,2.37
5836,-5.4667,40.1007,3.8
5837,-5.4501,40.1174,4.45
5838,-6.3169,40.3007,12.07
5839,-6.4169,40.234,10.77
5840,-6.4669,40.4507,10.37
5841,-6.3502,40.5007,5.57
5842,-6.1835,40.5674,13.0
5843,-6.3502,40.5174,4.4
5844,-6.1843,40.5675,2.87
5845,-6.1169,40.5674,3.18
5846,-5.0168,40.3174,10.97
5847,-5.7001,40.4007,3.75
5848,-2.7,38.0006,2.92
5849,-2.7,38.0006,5.16
5850,-2.6998,37.9766,6.02
5851,-2.9266,37.9006,10.32
5852,-2.9,37.9006,5.85
5853,-3.0833,41.1507,1.89
5854,-3.1167,41.0674,4.3
5855,-3.1165,41.134,6.19
5856,-3.0833,41.1841,7.57
5857,-3.1001,41.5674,3.96
5858,-3.1,41.5674,6.36
5859,-3.1167,41.1345,1.55
5860,-3.0832,41.184,5.5
5861,-3.3333,41.084,2.58
5862,-2.25,40.7007,2.75
5863,-4.6001,41.2674,2.01
5864,-4.6334,41.5174,1.53
5865,-5.051,41.2674,0.62
5866,-3.4,41.2507,12.3
5867,-5.7502,40.3507,24.29
5868,-3.75,41.0007,25.83
5869,-6.3524,37.0519,2.1
5870,-6.3519,37.0503,15.86
5871,-6.3402,37.0352,19.75
5872,-2.9667,37.9006,11.7
5873,-2.9501,38.0673,18.58
5874,-2.9477,38.0662,24.65
5875,-2.9594,38.0673,11.46
5876,-2.9467,38.0667,44.98
5877,-4.7168,36.9006,42.35
5878,-2.6166,42.5174,6.11
5879,-6.34,37.0404,1.19
5880,-6.3494,37.0541,1.29
5881,-6.3365,37.051,7.48
5882,-6.3505,37.0496,9.37
5883,-6.4085,37.0864,9.56
5884,-2.9019,37.8985,47.82
5885,-2.8833,37.9006,9.94
5886,-2.9024,37.8993,45.25
5887,-2.95,38.0674,6.88
5888,-2.9027,37.8923,16.44
5889,-2.9003,37.9003,15.38
5890,-3.1499,37.0673,6.6
5891,-3.15,37.0673,3.56
5892,-3.15,37.0673,4.76
5893,-4.2667,43.0674,20.69
5894,-3.9667,40.7674,25.11
5895,-3.9167,40.784,16.34
5896,-8.5337,42.8674,12.45
5897,-8.5336,42.8668,15.19
5898,-8.5338,42.8676,18.8
5899,-8.5336,42.8674,19.56
5900,-8.5336,42.8668,20.0
5901,-3.4334,40.1673,1.6
5902,-3.4,40.1174,4.09
5903,-3.4294,40.1674,2.1
5904,-3.4167,40.1507,4.09
5905,-2.9,37.5506,5.95
5906,-3.1,37.1006,7.05
5907,-2.1499,42.8174,4.9
5908,-2.15,42.8174,3.11
5909,-2.2333,42.8174,27.52
5910,-2.06,42.8174,3.99
5911,-1.7166,43.0008,9.37
5912,-4.5501,40.1674,17.44
5913,-4.3001,40.2674,12.11
5914,-4.5398,40.165,13.35
5915,-4.7501,40.1507,4.39
5916,-4.7168,40.134,4.16
5917,-4.8834,39.884,5.71
5918,-4.9334,39.634,17.89
5919,-4.8001,39.5673,6.95
5920,-3.9,39.9007,26.18
5921,-3.3167,39.8673,11.18
5922,-3.3333,39.834,2.96
5923,-1.8499,41.7674,5.21
5924,-1.6164,41.9507,6.76
5925,-1.8499,41.7841,47.39
5926,-1.8154,41.7999,9.49
5927,-1.8166,41.8006,15.07
5928,-1.8166,41.7507,10.65
5929,-1.8166,41.7507,9.06
5930,-1.7833,41.8341,15.63
5931,-1.6833,41.8174,33.85
5932,-1.5999,41.8841,10.15
5933,-1.6006,41.8841,7.09
5934,-1.6166,41.9501,38.27
5935,-6.0668,37.0839,2.49
5936,-6.0668,37.0839,1.5
5937,-3.9165,38.984,0.17
5938,-3.9167,38.9839,3.72
5939,-3.2167,39.1007,1.43
5940,-0.1164,42.7015,9.29
5941,-0.1165,42.7008,3.63
5942,-0.1165,42.7008,7.41
5943,-0.4499,42.6507,14.93
5944,-0.4498,42.6508,16.86
5945,-0.8499,42.7841,11.09
5946,-0.8665,42.8008,13.04
5947,-0.9165,42.7841,8.02
5948,-0.9332,42.435,5.06
5949,-0.9329,42.4341,7.02
5950,-0.7832,42.6341,20.67
5951,-0.7666,42.6341,24.05
5952,-0.7665,42.6342,12.99
5953,-0.7332,42.8838,14.98
5954,-0.7332,42.8841,13.79
5955,-0.7305,42.884,19.04
5956,-0.1831,42.7016,10.17
5957,-0.1831,42.7008,12.83
5958,-0.1833,42.7008,13.19
5959,0.5836,42.5843,16.87
5960,0.5835,42.5841,11.75
5961,0.6335,42.6008,20.49
5962,0.6835,42.7174,13.38
5963,0.6834,42.7008,10.68
5964,0.6835,42.7008,18.23
5965,1.9832,42.3174,13.12
5966,1.9837,42.3175,7.55
5967,1.9836,42.3174,18.51
5968,1.9836,42.3174,18.83
5969,1.9834,42.3183,12.56
5970,0.6013,41.7854,27.73
5971,0.5993,41.7674,19.45
5972,-5.7335,40.2174,4.18
5973,-5.7335,40.2174,2.7
5974,-6.1837,40.5674,13.0
5975,-6.35,40.5176,4.4
5976,-6.1668,40.5674,2.87
5977,-6.1146,40.5671,3.18
5978,-4.9668,40.334,10.97
5979,-5.7001,40.4007,3.75
5980,-5.1001,40.5507,5.76
5981,-6.8169,40.3007,8.81
5982,-6.6669,40.3174,9.49
5983,-6.7171,40.2873,8.88
5984,-6.7232,40.2837,12.8
5985,-5.3168,40.4674,3.04
5986,-5.8335,40.1174,4.25
5987,-0.2659,39.0673,2.73
5988,-0.2666,39.0674,4.4
5989,-0.2664,39.0674,6.14
5990,-0.2665,39.0674,1.29
5991,-0.2667,39.0675,10.01
5992,-6.4083,37.0858,1.19
5993,-6.4107,37.0862,16.06
5994,-6.4015,37.0801,0.4
5995,-6.413,37.0863,1.29
5996,-6.4078,37.0856,1.5
5997,-6.4669,36.9673,0.6
5998,-6.4845,37.0456,3.68
5999,-6.478,37.0392,3.39
6000,-6.4798,37.0483,1.1
6001,-6.473,36.8147,4.59
6002,-6.4781,37.0456,2.0
6003,-6.4789,37.0432,6.09
6004,-6.478,36.967,11.37
6005,-6.4784,37.016,6.78
6006,-6.3668,37.1673,8.77
6007,-6.3835,37.1173,0.89
6008,-6.4003,37.0784,2.1
6009,-6.4004,37.0831,7.48
6010,-6.4028,37.0859,5.88
6011,-6.4011,37.0864,8.98
6012,-6.4691,36.9839,15.86
6013,-6.401,37.0855,3.78
6014,-6.4017,37.0833,12.07
6015,-6.4039,37.0837,46.18
6016,-6.3445,36.8179,2.55
6017,-6.3668,36.8173,1.62
6018,-6.3786,37.0768,4.39
6019,-6.3917,37.0857,5.68
6020,-6.467,36.9673,8.77
6021,-6.479,37.0457,4.59
6022,-6.4848,37.0335,11.87
6023,-6.4172,37.0841,14.96
6024,-6.4546,37.9472,9.58
6025,-6.4163,37.0854,9.37
6026,-6.3541,37.0425,2.18
6027,-6.3669,37.2839,3.39
6028,-6.2327,37.3003,3.78
6029,-6.2329,37.3043,2.39
6030,-6.235,37.3108,4.3
6031,-6.2322,37.3007,3.99
6032,-6.2335,37.3006,8.38
6033,-6.3668,37.2839,6.38
6034,-6.5019,37.2506,24.84
6035,-6.2337,37.3052,8.98
6036,-6.5002,37.2506,2.79
6037,-6.5502,37.2506,2.29
6038,-6.2322,37.3006,4.78
6039,-6.2321,37.3137,8.38
6040,-6.3668,37.284,1.39
6041,-6.3668,37.2837,6.59
6042,-6.4168,37.0672,3.49
6043,-6.4928,37.079,14.86
6044,0.0335,42.2841,7.55
6045,0.0335,42.2841,18.51
6046,0.0337,42.2842,12.56
6047,0.0335,42.2841,18.83
6048,0.0334,42.2841,13.12
6049,-6.8335,40.3007,8.81
6050,-6.6835,40.3174,9.49
6051,-6.7164,40.284,8.88
6052,-6.7158,40.2832,12.8
6053,-5.3335,40.4174,3.04
6054,-5.8335,40.134,4.25
6055,-5.2668,40.4174,32.85
6056,-5.3501,40.434,53.84
6057,-5.9002,39.8673,11.87
6058,-5.1668,40.3007,13.07
6059,-5.2501,40.334,15.48
6060,2.6502,39.6831,13.85
6061,2.6501,39.6832,15.05
6062,2.6503,39.6842,8.89
6063,2.65,39.6826,7.5
6064,2.8003,39.5673,6.0
6065,3.0003,39.3507,3.03
6066,2.0003,41.3174,17.6
6067,0.0502,41.284,5.45
6068,0.0668,41.2674,9.2
6069,1.6336,41.6841,10.75
6070,1.2002,41.8341,11.18
6071,1.2502,42.1174,12.57
6072,0.9836,41.3674,3.44
6073,-1.0666,39.1173,2.13
6074,-1.1166,39.084,2.0
6075,-1.1499,39.134,2.98
6076,-1.0832,39.0673,5.97
6077,-1.1999,39.0173,7.98
6078,-0.9832,39.0507,3.68
6079,-0.9832,39.084,3.34
6080,-0.9832,39.1673,5.88
6081,-1.2166,39.0673,13.57
6082,-0.9666,39.1007,7.71
6083,-0.9332,39.0173,6.23
6084,-1.1666,39.134,9.22
6085,-1.1832,39.134,5.35
6086,-0.8999,39.1673,9.86
6087,-0.8999,39.1007,5.85
6088,-1.2166,39.084,8.38
6089,-1.0999,39.0673,4.39
6090,1.9003,41.4341,2.1
6091,1.9006,41.4345,1.65
6092,1.9003,41.434,20.12
6093,1.9008,41.4357,8.94
6094,1.8996,41.4355,14.1
6095,-8.017,42.9008,4.88
6096,-7.6503,42.8174,6.35
6097,-7.5003,42.5008,9.24
6098,-7.2992,42.2674,11.23
6099,-7.301,42.2674,27.31
6100,-7.3003,42.2682,30.79
6101,-7.2336,42.3007,20.54
6102,-7.5836,42.3008,15.27
6103,-7.5836,42.3007,30.44
6104,-7.6669,42.3007,3.47
6105,-7.7669,42.5841,25.78
6106,-7.8503,42.8508,18.92
6107,-7.8503,42.8508,17.44
6108,-7.8336,43.4342,5.38
6109,-7.8336,43.4341,4.8
6110,-8.0003,43.6841,4.7
6111,-8.0003,43.6841,1.03
6112,-5.7668,40.384,11.18
6113,1.8836,41.434,2.06
6114,1.8837,41.4341,1.65
6115,1.8808,41.418,2.01
6116,1.8837,41.4175,0.89
6117,1.8836,41.4174,1.41
6118,-7.9453,41.8767,8.5
6119,1.7669,41.8841,3.7
6120,1.7169,41.8674,3.1
6121,1.717,41.8674,5.69
6122,1.7836,41.9507,6.9
6123,1.7837,41.9504,5.11
6124,1.9836,41.6342,8.32
6125,1.9836,41.6353,13.74
6126,1.9837,41.6341,20.54
6127,1.0336,41.9007,3.35
6128,1.0336,41.9008,3.35
6129,1.0335,41.9008,3.35
6130,1.0336,41.9007,3.27
6131,0.8999,41.3341,7.09
6132,0.8836,41.3507,6.69
6133,0.8836,41.3508,15.17
6134,0.8502,41.3674,15.62
6135,0.8335,41.3674,9.25
6136,0.8502,41.3507,8.41
6137,0.9002,41.334,20.55
6138,0.8824,41.3504,14.5
6139,0.9002,41.3507,42.91
6140,1.9169,41.3174,6.98
6141,1.9169,41.3165,14.79
6142,1.9166,41.3176,3.99
6143,1.9175,41.3153,2.29
6144,1.917,41.3186,0.5
6145,1.9169,41.3174,1.34
6146,-4.7334,40.234,4.63
6147,-4.7668,40.3007,5.35
6148,-4.8168,40.3007,9.1
6149,-4.8001,40.334,7.69
6150,-3.8834,40.2022,0.77
6151,-3.9167,40.6007,1.89
6152,-3.75,40.734,8.38
6153,-3.7167,40.984,1.0
6154,-3.75,40.734,5.69
6155,-3.8,40.984,4.99
6156,-4.0667,40.7507,5.38
6157,-3.9501,40.834,15.67
6158,-3.8334,40.0674,0.88
6159,-4.0168,39.884,0.79
6160,-4.0667,39.9007,2.0
6161,-4.0834,39.9007,3.87
6162,-7.3004,42.2521,27.31
6163,-7.3004,42.2508,17.05
6164,-7.2997,42.2506,16.22
6165,-7.2986,42.2504,30.79
6166,-7.3003,42.239,7.57
6167,-7.3002,42.2507,20.54
6168,-7.3,42.2494,11.23
6169,-7.6003,42.3341,15.27
6170,-7.6003,42.3341,30.44
6171,-7.867,42.8508,3.47
6172,-3.8667,43.1841,19.45
6173,-4.8168,43.1508,9.92
6174,-4.0167,40.8674,15.29
6175,-4.018,40.8682,13.55
6176,-4.0174,40.8674,9.0
6177,-5.05,41.8841,1.14
6178,-5.1501,42.0341,0.55
6179,-5.0501,41.883,1.27
6180,-4.3167,41.5007,3.18
6181,-4.5514,41.4007,2.73
6182,-4.1167,41.5841,1.79
6183,-5.1835,41.784,2.39
6184,-4.3501,41.5007,3.13
6185,-4.2001,41.5007,0.76
6186,-5.0334,41.7674,1.32
6187,-4.5501,41.3999,2.7
6188,-4.4501,41.5173,1.53
6189,-4.9334,41.7841,1.2
6190,-5.1834,41.7841,2.79
6191,-4.6668,41.3674,1.26
6192,-4.6168,41.2674,0.88
6193,-4.4487,41.5174,2.05
6194,-4.6001,41.4841,4.39
6195,-4.8334,41.3174,0.36
6196,-4.8001,41.5507,0.69
6197,-4.9668,41.5007,0.33
6198,-4.8668,41.4507,2.03
6199,-4.6872,41.2831,1.77
6200,-4.9168,41.3007,0.69
6201,-4.9334,41.184,0.86
6202,-5.2168,41.3008,0.15
6203,-5.2168,41.3007,0.65
6204,-7.8177,43.1273,10.27
6205,-7.8172,43.1174,7.86
6206,-8.3394,43.0535,16.06
6207,-7.6505,43.2174,9.86
6208,-7.6503,43.2173,8.51
6209,-8.0336,43.0674,12.11
6210,-1.7833,43.3008,8.69
6211,-2.2,43.0841,14.67
6212,-2.35,43.0841,4.2
6213,-2.5166,43.0008,2.79
6214,-2.2666,43.0174,4.7
6215,-2.4166,43.1008,8.88
6216,-2.25,43.0841,7.69
6217,-2.4001,43.0197,10.87
6218,-2.2666,43.0175,7.38
6219,-2.2333,43.1841,3.7
6220,-2.0333,43.1341,7.69
6221,-2.4014,43.0341,10.37
6222,-2.1166,43.1341,4.88
6223,-2.0166,43.1174,6.78
6224,-2.25,43.0674,3.78
6225,-2.2333,43.1841,5.88
6226,-2.1826,43.1802,5.88
6227,3.9671,40.0507,7.89
6228,3.9005,39.9841,16.48
6229,3.867,39.984,40.63
6230,3.8837,40.0505,3.08
6231,3.9005,39.9839,17.03
6232,3.901,39.9836,14.29
6233,3.9004,40.0506,10.08
6234,3.9007,40.0504,20.36
6235,3.8837,40.0507,13.19
6236,3.884,40.0523,46.08
6237,3.9003,39.984,4.08
6238,3.9,39.984,3.77
6239,3.9337,39.9507,14.64
6240,3.9004,39.9846,12.37
6241,3.8504,39.934,11.35
6242,-5.3501,39.4673,6.98
6243,-5.4001,39.4673,27.04
6244,-5.4001,39.4674,23.1
6245,-2.1166,36.8006,3.18
6246,-2.05,36.8339,1.86
6247,-0.5499,42.2007,1.12
6248,-0.4323,41.9506,1.94
6249,-0.4327,41.9507,3.18
6250,-0.4326,41.9503,0.76
6251,-0.15,41.4337,0.81
6252,-0.4333,41.9507,0.76
6253,-0.1499,41.4336,1.01
6254,-0.1498,41.4341,0.53
6255,-4.7668,40.8507,5.06
6256,-4.9501,40.934,8.08
6257,-4.9334,41.284,1.43
6258,-5.5001,41.084,2.96
6259,-3.1667,40.7674,0.84
6260,-2.55,41.1174,0.91
6261,-1.8666,40.984,1.44
6262,-3.0833,40.7507,0.53
6263,-3.15,40.734,1.15
6264,-2.6667,40.784,1.44
6265,-1.6333,40.784,1.03
6266,-1.6333,40.784,1.03
6267,-0.2332,41.5841,1.07
6268,-0.2332,41.5841,1.07
6269,-0.2998,41.5507,0.64
6270,-0.3999,41.5677,0.72
6271,-0.3999,41.5674,0.86
6272,-0.3665,41.5842,1.84
6273,-0.3665,41.5841,1.17
6274,-0.5832,42.7508,8.27
6275,-0.0309,42.6007,18.06
6276,-0.5832,42.7174,5.4
6277,-0.0329,42.5995,11.85
6278,-0.0329,42.5995,11.85
6279,-0.5665,42.7508,6.3
6280,-0.0496,42.638,11.64
6281,-0.5665,42.7341,4.63
6282,-0.0498,42.6341,4.63
6283,-0.5999,42.7674,13.81
6284,-0.0165,42.6674,5.44
6285,-0.5665,41.5507,2.7
6286,-0.5665,41.5341,1.79
6287,-0.5156,41.534,1.03
6288,0.9669,41.3841,2.32
6289,0.9669,41.3674,5.62
6290,-0.6665,41.1174,1.26
6291,-0.6999,41.1174,1.05
6292,-0.6165,40.7507,3.25
6293,-0.5665,40.784,10.97
6294,0.0168,42.3007,12.19
6295,0.0335,42.3174,12.3
6296,0.0502,42.3174,16.0
6297,0.0502,42.3341,19.45
6298,0.0835,42.3507,19.35
6299,0.1168,42.3674,13.57
6300,0.1335,42.4508,15.46
6301,0.1669,42.6341,3.7
6302,0.2169,42.4674,15.98
6303,0.2169,42.4508,15.26
6304,0.2335,42.4508,10.96
6305,0.1669,42.4174,10.84
6306,0.3335,42.4341,32.51
6307,0.3835,42.4341,19.57
6308,0.4169,42.468,22.26
6309,0.4169,42.4508,32.25
6310,0.4169,42.4508,12.07
6311,0.4002,42.4174,21.45
6312,0.3502,42.4174,1.7
6313,0.3169,42.3841,2.79
6314,0.2002,42.3174,16.75
6315,0.1335,42.4174,2.92
6316,0.1002,42.4174,3.9
6317,0.1502,42.3841,12.76
6318,0.1335,42.3674,1.5
6319,-1.851,38.1008,2.79
6320,-1.851,38.1006,1.91
6321,-1.8495,38.1007,2.8
6322,-1.8499,38.1018,2.0
6323,-1.8511,38.1011,1.44
6324,-2.7666,37.4838,2.99
6325,-2.7647,37.4839,0.69
6326,-2.7665,37.4832,3.04
6327,-2.7667,37.4839,1.75
6328,-2.7667,37.4839,1.55
6329,-2.7671,37.4843,1.27
6330,-2.767,37.4837,3.46
6331,-2.7659,37.4872,0.95
6332,-2.7673,37.4861,1.62
6333,-1.7001,37.6669,2.37
6334,-1.7001,37.6648,0.95
6335,-1.8166,37.5673,0.58
6336,-1.7,37.6673,1.29
6337,-2.7671,37.4839,2.55
6338,-2.7678,37.4795,2.32
6339,-2.7649,37.4873,1.2
6340,-1.6998,37.6672,1.46
6341,-1.4298,37.6011,1.79
6342,-4.6501,37.5173,1.2
6343,-1.6999,37.6678,0.79
6344,-1.2344,37.7341,1.12
6345,-1.4331,37.6022,1.48
6346,-2.1833,37.3506,1.15
6347,-2.15,37.3839,0.86
6348,-2.4666,37.3339,1.0
6349,-2.3666,37.3506,1.6
6350,-2.5,37.3506,2.43
6351,-2.4055,37.8026,1.32
6352,-2.2666,37.5839,2.17
6353,-1.9833,37.0006,2.37
6354,-2.6333,37.2839,1.12
6355,-1.9499,36.9506,2.46
6356,-2.05,36.8673,1.05
6357,-2.1166,36.8673,0.96
6358,-2.1333,36.9673,1.22
6359,-2.1333,36.8506,1.62
6360,-2.1255,36.9407,1.46
6361,-2.0666,36.9339,1.81
6362,-2.1166,36.9339,1.32
6363,-2.0166,36.8506,1.19
6364,-2.1186,36.7612,1.36
6365,-1.9604,37.0005,2.82
6366,-1.8333,37.2339,1.34
6367,-2.0833,37.684,7.65
6368,-0.9999,38.134,6.23
6369,-1.6998,37.6673,0.65
6370,-1.8666,37.8506,2.77
6371,-2.1666,37.7173,2.73
6372,-2.0333,37.8006,1.17
6373,-2.15,38.234,1.14
6374,-2.1006,38.2173,0.69
6375,-1.8999,38.3006,1.77
6376,-2.0935,38.2172,2.48
6377,-2.1,38.2174,2.56
6378,-2.1031,38.2173,1.67
6379,-1.8999,38.3173,2.29
6380,-3.2167,36.8339,0.67
6381,-3.2833,36.9006,4.21
6382,-3.3833,36.8839,2.55
6383,-3.3834,36.8839,4.56
