,Longitude,Latitude,Sand [%]
5589,-1.6666,41.8341,77.9
5590,-1.6166,43.0175,43.5
5591,-1.6165,43.0174,67.9
5592,-2.1666,42.8341,12.3
5593,-2.1666,42.8508,86.2
5594,-2.1666,42.8508,86.5
5595,-6.1835,40.5507,62.2
5596,-6.1168,40.5674,65.0
5597,-6.4502,40.4674,76.5
5598,-8.267,42.7008,55.8
5599,-3.8667,40.9007,62.1
5600,-3.75,40.6507,83.2
5601,-3.6667,38.834,45.1
5602,-5.3835,39.3673,47.3
5603,-5.7168,40.1175,53.1
5604,-2.5512,37.7506,55.4
5605,-2.7333,37.5506,9.0
5606,-2.5645,37.5833,8.9
5607,-2.5704,37.584,6.2
5608,-2.5666,37.5839,7.7
5609,-2.5666,37.584,16.7
5610,-2.5662,37.5841,23.7
5611,-2.7,37.6006,34.2
5612,-3.7167,37.1005,49.0
5613,-3.718,37.0997,22.7
5614,-3.9167,37.0839,20.9
5615,-3.4667,39.7673,7.6
5616,-1.9499,43.0008,54.5
5617,-2.0666,42.8175,32.8
5618,-2.3833,37.6173,10.3
5619,-2.2333,37.6506,9.8
5620,-2.3833,37.5506,69.2
5621,-2.4498,37.6006,28.0
5622,-2.4506,37.6006,38.1
5623,-2.45,37.5999,52.9
5624,-1.8666,37.0506,41.8
5625,-1.83,37.3808,41.7
5626,-1.8166,37.3006,59.8
5627,-1.8275,37.0504,46.4
5628,-1.8162,37.1673,25.2
5629,-1.8333,37.1339,50.8
5630,-1.8499,37.1339,64.5
5631,-1.8999,37.1673,70.8
5632,-1.7666,37.3173,53.3
5633,-1.816,37.1673,50.7
5634,-1.8333,37.1506,75.0
5635,-1.8499,37.1173,39.2
5636,-1.8333,37.1839,0.9
5637,-1.8333,37.2006,49.6
5638,-1.8999,37.0506,50.3
5639,-2.2166,36.7673,82.7
5640,-2.2,36.8173,82.7
5641,-2.05,36.8173,74.3
5642,-2.1,36.8173,68.2
5643,-2.1166,36.7839,54.0
5644,-2.233,36.7854,91.4
5645,-2.2189,36.7643,65.5
5646,-2.2166,36.7673,4.0
5647,-2.1189,37.3665,63.3
5648,-1.8999,37.4839,77.4
5649,-2.0666,37.4673,59.4
5650,-2.3666,37.0506,35.3
5651,-1.8666,37.4673,54.1
5652,-2.1166,37.3673,81.5
5653,-2.1,37.684,39.6
5654,-2.1361,37.5039,38.9
5655,-1.8502,38.1017,42.6
5656,-2.5666,37.4839,44.8
5657,-2.45,37.7003,44.5
5658,-2.45,37.7006,26.2
5659,-2.4553,37.7007,34.1
5660,-2.8833,37.3173,55.3
5661,-2.8667,37.2839,76.0
5662,-3.1333,37.3009,60.3
5663,-2.8333,37.2839,55.1
5664,-2.8333,37.2838,70.9
5665,-3.1167,37.2839,40.5
5666,-2.9833,37.3173,51.3
5667,-2.95,37.3339,75.3
5668,-2.9667,37.2673,75.6
5669,-3.0833,37.3173,40.9
5670,-2.8834,37.2504,64.9
5671,-2.9992,37.1673,72.8
5672,-3.15,37.3006,52.5
5673,-3.1831,37.3173,23.4
5674,-2.8667,37.2173,57.3
5675,-3.1333,37.3006,82.0
5676,-2.8333,37.3839,11.0
5677,-2.7167,37.4673,60.1
5678,-2.8333,37.4173,18.6
5679,-2.5833,37.3339,71.8
5680,-2.7649,37.483,70.4
5681,-2.7667,37.4673,65.7
5682,-2.5833,37.3673,51.6
5683,-2.5833,37.4499,43.7
5684,-2.75,37.4576,72.1
5685,-2.749,37.4704,39.9
5686,-2.7644,37.4666,31.9
5687,-2.7667,37.4673,27.5
5688,-2.8167,37.1006,20.7
5689,-2.7667,37.3506,59.0
5690,-2.7499,37.4673,62.1
5691,-5.4001,38.0506,79.2
5692,-6.5835,37.7506,77.8
5693,-4.6501,40.5174,84.2
5694,-4.6668,40.4674,66.2
5695,-4.5168,40.534,39.0
5696,-4.4001,40.5674,57.5
5697,-4.4237,40.5671,72.0
5698,-6.7002,40.2674,59.6
5699,-6.7002,40.2007,55.0
5700,-6.6002,40.2174,58.5
5701,-6.6669,40.1507,41.7
5702,-6.5002,40.1674,31.5
5703,-5.7502,40.1007,70.5
5704,-5.8335,40.034,68.0
5705,-5.7502,40.0507,68.5
5706,-5.6501,40.1174,64.3
5707,-5.4667,40.1007,70.6
5708,-5.4501,40.1174,57.4
5709,-6.3169,40.3007,29.8
5710,-6.4169,40.234,33.9
5711,-6.4669,40.4507,24.0
5712,-6.3502,40.5007,25.0
5713,-6.1835,40.5674,66.5
5714,-6.3502,40.5174,73.4
5715,-6.1843,40.5675,51.9
5716,-6.1169,40.5674,51.8
5717,-5.0168,40.3174,83.8
5718,-5.7001,40.4007,71.6
5719,-2.7,38.0006,14.7
5720,-2.7,38.0006,47.6
5721,-2.6998,37.9766,44.7
5722,-2.9266,37.9006,51.8
5723,-2.9,37.9006,9.3
5724,-3.0833,41.1507,33.4
5725,-3.1167,41.0674,75.5
5726,-3.1165,41.134,75.5
5727,-3.0833,41.1841,46.1
5728,-3.1001,41.5674,61.3
5729,-3.1,41.5674,77.3
5730,-3.1167,41.1345,79.9
5731,-3.0832,41.184,64.6
5732,-3.3333,41.084,45.5
5733,-2.25,40.7007,49.7
5734,-4.6001,41.2674,75.1
5735,-4.6334,41.5174,80.5
5736,-5.051,41.2674,85.5
5737,-3.4,41.2507,88.6
5738,-6.3524,37.0519,93.0
5739,-6.3519,37.0503,84.9
5740,-6.3402,37.0352,76.4
5741,-2.9594,38.0673,56.5
5742,-2.6166,42.5174,53.3
5743,-6.34,37.0404,96.7
5744,-6.3494,37.0541,95.5
5745,-6.3365,37.051,90.9
5746,-6.3505,37.0496,76.7
5747,-6.4085,37.0864,66.6
5748,-2.95,38.0674,11.2
5749,-2.9027,37.8923,48.2
5750,-3.1499,37.0673,65.5
5751,-3.15,37.0673,70.0
5752,-3.15,37.0673,59.3
5753,-4.2667,43.0674,29.6
5754,-3.9667,40.7674,88.9
5755,-3.9167,40.784,88.9
5756,-8.5337,42.8674,40.3
5757,-8.5336,42.8668,37.6
5758,-8.5338,42.8676,35.4
5759,-8.5336,42.8674,41.7
5760,-8.5336,42.8668,28.2
5761,-3.4334,40.1673,51.0
5762,-3.4,40.1174,26.6
5763,-3.4294,40.1674,49.8
5764,-3.4167,40.1507,29.2
5765,-2.1499,42.8174,76.2
5766,-2.15,42.8174,70.3
5767,-2.2333,42.8174,68.0
5768,-2.06,42.8174,81.7
5769,-1.7166,43.0008,36.6
5770,-4.5501,40.1674,85.9
5771,-4.3001,40.2674,93.5
5772,-4.5398,40.165,89.2
5773,-4.7501,40.1507,86.3
5774,-4.7168,40.134,90.2
5775,-4.8834,39.884,74.4
5776,-4.9334,39.634,81.0
5777,-4.8001,39.5673,82.2
5778,-3.9,39.9007,94.0
5779,-3.3167,39.8673,80.3
5780,-3.3333,39.834,84.2
5781,-1.8499,41.7674,46.7
5782,-1.8154,41.7999,49.8
5783,-1.8166,41.8006,77.2
5784,-1.8166,41.7507,48.7
5785,-1.8166,41.7507,52.8
5786,-1.7833,41.8341,38.5
5787,-1.6833,41.8174,47.2
5788,-1.5999,41.8841,16.1
5789,-1.6006,41.8841,31.1
5790,-6.0668,37.0839,5.9
5791,-6.0668,37.0839,10.4
5792,-0.1164,42.7015,49.5
5793,-0.1165,42.7008,45.8
5794,-0.1165,42.7008,47.7
5795,-0.4499,42.6507,27.3
5796,-0.4498,42.6508,44.1
5797,-0.8499,42.7841,16.4
5798,-0.8665,42.8008,18.7
5799,-0.9165,42.7841,32.2
5800,-0.9332,42.435,29.1
5801,-0.9329,42.4341,43.3
5802,-0.7666,42.6341,31.3
5803,-0.7665,42.6342,56.2
5804,-0.7332,42.8838,16.0
5805,-0.7332,42.8841,18.0
5806,-0.7305,42.884,8.0
5807,-0.1831,42.7016,49.6
5808,-0.1831,42.7008,43.6
5809,-0.1833,42.7008,43.7
5810,0.5836,42.5843,37.5
5811,0.5835,42.5841,40.9
5812,0.6335,42.6008,33.5
5813,0.6835,42.7174,48.0
5814,0.6834,42.7008,66.1
5815,0.6835,42.7008,23.9
5816,1.9832,42.3174,16.9
5817,1.9837,42.3175,9.8
5818,1.9836,42.3174,26.6
5819,1.9836,42.3174,18.9
5820,1.9834,42.3183,21.1
5821,-5.7335,40.2174,73.0
5822,-5.7335,40.2174,74.0
5823,-6.1837,40.5674,66.5
5824,-6.35,40.5176,73.4
5825,-6.1668,40.5674,51.9
5826,-6.1146,40.5671,51.8
5827,-4.9668,40.334,83.8
5828,-5.7001,40.4007,71.6
5829,-5.1001,40.5507,68.2
5830,-6.8169,40.3007,68.6
5831,-6.6669,40.3174,62.7
5832,-6.7171,40.2873,66.5
5833,-6.7232,40.2837,73.1
5834,-5.3168,40.4674,74.0
5835,-5.8335,40.1174,74.3
5836,-0.2659,39.0673,62.1
5837,-0.2666,39.0674,59.7
5838,-0.2664,39.0674,63.4
5839,-0.2665,39.0674,77.7
5840,-0.2667,39.0675,42.6
5841,-6.4083,37.0858,96.7
5842,-6.4107,37.0862,97.5
5843,-6.4015,37.0801,97.0
5844,-6.413,37.0863,95.5
5845,-6.4078,37.0856,97.0
5846,-6.4669,36.9673,98.0
5847,-6.4845,37.0456,98.1
5848,-6.478,37.0392,95.0
5849,-6.4798,37.0483,92.6
5850,-6.473,36.8147,94.4
5851,-6.4781,37.0456,84.9
5852,-6.4789,37.0432,93.7
5853,-6.478,36.967,83.4
5854,-6.4784,37.016,90.0
5855,-6.3668,37.1673,83.8
5856,-6.3835,37.1173,96.9
5857,-6.4003,37.0784,93.0
5858,-6.4004,37.0831,90.9
5859,-6.4028,37.0859,92.2
5860,-6.4011,37.0864,87.4
5861,-6.4691,36.9839,84.9
5862,-6.401,37.0855,70.6
5863,-6.4017,37.0833,96.5
5864,-6.3445,36.8179,6.1
5865,-6.3668,36.8173,20.9
5866,-6.3786,37.0768,68.6
5867,-6.3917,37.0857,81.0
5868,-6.467,36.9673,86.5
5869,-6.479,37.0457,70.5
5870,-6.4848,37.0335,69.0
5871,-6.4546,37.9472,66.6
5872,-6.4163,37.0854,76.7
5873,-6.3541,37.0425,89.9
5874,-6.3669,37.2839,0.4
5875,-6.2327,37.3003,1.0
5876,-6.2329,37.3043,0.7
5877,-6.235,37.3108,3.8
5878,-6.2322,37.3007,4.4
5879,-6.2335,37.3006,5.2
5880,-6.3668,37.2839,2.0
5881,-6.5019,37.2506,1.1
5882,-6.2337,37.3052,4.6
5883,-6.5002,37.2506,2.2
5884,-6.5502,37.2506,16.4
5885,-6.2322,37.3006,2.1
5886,-6.2321,37.3137,77.7
5887,-6.3668,37.284,96.1
5888,-6.3668,37.2837,1.7
5889,-6.4168,37.0672,1.0
5890,-6.4928,37.079,23.8
5891,0.0335,42.2841,9.8
5892,0.0335,42.2841,26.6
5893,0.0337,42.2842,21.1
5894,0.0335,42.2841,18.9
5895,0.0334,42.2841,16.9
5896,-6.8335,40.3007,68.6
5897,-6.6835,40.3174,62.7
5898,-6.7164,40.284,66.5
5899,-6.7158,40.2832,73.1
5900,-5.3335,40.4174,74.0
5901,-5.8335,40.134,74.3
5902,-5.9002,39.8673,42.0
5903,-5.1668,40.3007,42.0
5904,-5.2501,40.334,66.6
5905,2.6502,39.6831,49.1
5906,2.6501,39.6832,55.7
5907,2.6503,39.6842,59.6
5908,2.65,39.6826,34.8
5909,2.8003,39.5673,22.5
5910,3.0003,39.3507,58.9
5911,2.0003,41.3174,41.0
5912,0.0502,41.284,24.7
5913,0.0668,41.2674,30.4
5914,1.6336,41.6841,35.8
5915,1.2002,41.8341,66.0
5916,1.2502,42.1174,20.4
5917,0.9836,41.3674,75.0
5918,-1.0666,39.1173,32.5
5919,-1.1166,39.084,60.0
5920,-1.1499,39.134,64.6
5921,-1.0832,39.0673,32.4
5922,-1.1999,39.0173,55.0
5923,-0.9832,39.0507,48.5
5924,-0.9832,39.084,26.9
5925,-0.9832,39.1673,37.2
5926,-1.2166,39.0673,70.0
5927,-0.9666,39.1007,28.7
5928,-0.9332,39.0173,39.6
5929,-1.1666,39.134,49.6
5930,-1.1832,39.134,46.8
5931,-0.8999,39.1673,65.5
5932,-0.8999,39.1007,45.2
5933,-1.2166,39.084,31.2
5934,-1.0999,39.0673,39.0
5935,1.9003,41.4341,39.2
5936,1.9006,41.4345,46.0
5937,1.9003,41.434,55.4
5938,1.9008,41.4357,32.5
5939,1.8996,41.4355,52.9
5940,-8.017,42.9008,30.9
5941,-7.6503,42.8174,33.4
5942,-7.5003,42.5008,32.0
5943,-7.2992,42.2674,84.8
5944,-7.301,42.2674,78.9
5945,-7.3003,42.2682,60.1
5946,-7.2336,42.3007,74.7
5947,-7.5836,42.3008,55.7
5948,-7.5836,42.3007,66.0
5949,-7.6669,42.3007,61.2
5950,-7.7669,42.5841,60.1
5951,-7.8503,42.8508,44.4
5952,-7.8503,42.8508,32.1
5953,-7.8336,43.4342,89.7
5954,-7.8336,43.4341,57.3
5955,-8.0003,43.6841,37.6
5956,-8.0003,43.6841,55.0
5957,1.8836,41.434,39.2
5958,1.8837,41.4341,46.0
5959,1.8808,41.418,55.4
5960,1.8837,41.4175,32.5
5961,1.8836,41.4174,52.9
5962,-7.9453,41.8767,32.6
5963,1.7669,41.8841,56.4
5964,1.7169,41.8674,33.6
5965,1.717,41.8674,38.3
5966,1.7836,41.9507,20.0
5967,1.7837,41.9504,66.4
5968,0.9002,41.3507,16.9
5969,1.9169,41.3174,61.6
5970,1.9169,41.3165,66.3
5971,1.9166,41.3176,85.2
5972,1.9175,41.3153,93.7
5973,1.917,41.3186,97.4
5974,1.9169,41.3174,93.4
5975,-4.7334,40.234,82.1
5976,-4.7668,40.3007,74.0
5977,-4.8168,40.3007,84.1
5978,-4.8001,40.334,89.3
5979,-3.8834,40.2022,85.0
5980,-3.9167,40.6007,70.0
5981,-3.75,40.734,74.9
5982,-3.7167,40.984,72.0
5983,-3.75,40.734,60.1
5984,-3.8,40.984,69.1
5985,-4.0667,40.7507,60.2
5986,-3.9501,40.834,46.5
5987,-3.8334,40.0674,66.9
5988,-4.0168,39.884,86.0
5989,-4.0667,39.9007,71.0
5990,-4.0834,39.9007,66.5
5991,-7.3004,42.2521,78.9
5992,-7.3004,42.2508,78.0
5993,-7.2997,42.2506,80.0
5994,-7.2986,42.2504,60.1
5995,-7.3003,42.239,75.0
5996,-7.3002,42.2507,74.7
5997,-7.3,42.2494,84.8
5998,-7.6003,42.3341,71.2
5999,-7.6003,42.3341,66.0
6000,-7.867,42.8508,61.2
6001,-3.8667,43.1841,23.7
6002,-4.8168,43.1508,26.1
6003,-4.0167,40.8674,93.6
6004,-4.018,40.8682,93.2
6005,-4.0174,40.8674,90.4
6006,-5.05,41.8841,53.3
6007,-5.1501,42.0341,78.4
6008,-5.0501,41.883,30.2
6009,-4.3501,41.5007,73.7
6010,-4.2001,41.5007,78.8
6011,-5.0334,41.7674,68.2
6012,-4.5501,41.3999,61.0
6013,-4.4501,41.5173,86.8
6014,-4.9334,41.7841,62.8
6015,-5.1834,41.7841,77.0
6016,-4.6668,41.3674,88.5
6017,-4.6168,41.2674,89.2
6018,-4.8334,41.3174,93.5
6019,-4.8001,41.5507,87.1
6020,-4.9668,41.5007,94.0
6021,-4.8668,41.4507,78.1
6022,-4.6872,41.2831,42.5
6023,-4.9168,41.3007,74.9
6024,-4.9334,41.184,83.1
6025,-5.2168,41.3008,80.5
6026,-5.2168,41.3007,79.6
6027,-7.8177,43.1273,44.0
6028,-7.8172,43.1174,44.0
6029,-8.3394,43.0535,49.5
6030,-7.6505,43.2174,55.1
6031,-7.6503,43.2173,55.1
6032,-8.0336,43.0674,42.9
6033,3.9671,40.0507,58.7
6034,3.9005,39.9841,6.0
6035,3.9004,40.0506,2.8
6036,3.9007,40.0504,27.0
6037,3.8837,40.0507,57.9
6038,3.9003,39.984,9.9
6039,3.8504,39.934,43.2
6040,-5.3501,39.4673,24.6
6041,-2.1166,36.8006,74.4
6042,-2.05,36.8339,63.7
6043,-4.7668,40.8507,72.2
6044,-4.9501,40.934,49.7
6045,-4.9334,41.284,85.8
6046,-5.5001,41.084,84.8
6047,-3.1667,40.7674,48.0
6048,-2.55,41.1174,11.0
6049,-1.8666,40.984,46.0
6050,-3.0833,40.7507,52.0
6051,-3.15,40.734,36.0
6052,-2.6667,40.784,57.0
6053,-1.6333,40.784,72.0
6054,-1.6333,40.784,72.0
6055,-0.3999,41.5677,14.8
6056,-0.3999,41.5674,5.4
6057,-0.3665,41.5842,23.9
6058,-0.3665,41.5841,34.9
6059,-0.5665,41.5507,35.9
6060,-0.5665,41.5341,47.9
6061,-0.5156,41.534,35.3
6062,0.9669,41.3841,40.3
6063,0.9669,41.3674,63.4
6064,-0.6665,41.1174,39.6
6065,-0.6999,41.1174,37.6
6066,-0.6165,40.7507,59.3
6067,-0.5665,40.784,38.9
6068,0.0168,42.3007,21.9
6069,0.1168,42.3674,35.6
6070,0.1335,42.4508,46.9
6071,0.1669,42.6341,45.6
6072,0.3835,42.4341,74.3
6073,0.4169,42.4508,79.5
6074,0.4002,42.4174,50.0
6075,0.3502,42.4174,78.2
6076,0.3169,42.3841,76.1
6077,0.2002,42.3174,48.9
6078,0.1335,42.4174,54.3
6079,0.1002,42.4174,69.0
6080,0.1502,42.3841,20.2
6081,0.1335,42.3674,34.8
6082,-1.851,38.1008,12.5
6083,-1.851,38.1006,16.3
6084,-1.8495,38.1007,40.7
6085,-1.8499,38.1018,46.4
6086,-1.8511,38.1011,37.1
6087,-2.7666,37.4838,30.3
6088,-2.7647,37.4839,33.6
6089,-2.7665,37.4832,61.5
6090,-2.7667,37.4839,38.5
6091,-2.7667,37.4839,23.6
6092,-2.7671,37.4843,53.6
6093,-2.767,37.4837,61.8
6094,-2.7659,37.4872,57.4
6095,-2.7673,37.4861,47.1
6096,-1.7001,37.6669,3.9
6097,-1.7001,37.6648,36.2
6098,-1.8166,37.5673,76.0
6099,-1.7,37.6673,20.7
6100,-2.7671,37.4839,54.3
6101,-2.7678,37.4795,32.3
6102,-2.7649,37.4873,53.9
6103,-1.6998,37.6672,67.9
6104,-1.4298,37.6011,71.6
6105,-4.6501,37.5173,51.7
6106,-1.6999,37.6678,55.2
6107,-1.2344,37.7341,34.9
6108,-1.4331,37.6022,39.9
6109,-2.1833,37.3506,48.8
6110,-2.15,37.3839,71.2
6111,-2.4666,37.3339,17.9
6112,-2.3666,37.3506,48.7
6113,-2.5,37.3506,20.6
6114,-2.4055,37.8026,49.2
6115,-2.2666,37.5839,39.9
6116,-1.9833,37.0006,5.6
6117,-2.6333,37.2839,60.1
6118,-1.9499,36.9506,59.7
6119,-2.05,36.8673,43.4
6120,-2.1166,36.8673,71.9
6121,-2.1333,36.9673,80.5
6122,-2.1333,36.8506,29.7
6123,-2.1255,36.9407,33.0
6124,-2.0666,36.9339,55.6
6125,-2.1166,36.9339,79.0
6126,-2.0166,36.8506,61.1
6127,-2.1186,36.7612,63.2
6128,-1.9604,37.0005,52.7
6129,-1.8333,37.2339,62.0
6130,-2.0833,37.684,34.4
6131,-0.9999,38.134,37.9
6132,-1.6998,37.6673,70.8
6133,-1.8666,37.8506,25.1
6134,-2.1666,37.7173,42.7
6135,-2.0333,37.8006,34.1
6136,-2.15,38.234,57.1
6137,-2.1006,38.2173,75.9
6138,-1.8999,38.3006,30.2
6139,-2.0935,38.2172,16.1
6140,-2.1,38.2174,39.5
6141,-2.1031,38.2173,44.0
6142,-1.8999,38.3173,47.2
6143,-3.2167,36.8339,67.9
6144,-3.2833,36.9006,44.6
6145,-3.3833,36.8839,51.1
6146,-3.3834,36.8839,38.1
6147,-3.3,36.9006,31.4
6148,-3.2167,36.8339,63.6
6149,-3.0167,37.3339,48.6
6150,-3.0667,37.1839,59.7
6151,-3.0661,37.1839,77.9
6152,-3.0667,37.184,67.7
6153,-3.0667,37.1822,46.0
6154,-1.8999,39.9674,59.7
6155,-3.15,37.1839,52.1
6156,-3.1333,37.1673,69.2
6157,-2.05,36.9506,29.9
6158,-2.4333,36.8339,36.0
6159,-2.2166,36.8839,45.2
6160,-2.0666,37.1839,76.5
6161,-1.8666,37.2506,61.6
6162,-2.1833,37.2839,51.7
6163,-2.1833,37.284,63.9
6164,-1.9794,37.2516,35.2
6165,-2.1833,37.3173,41.4
6166,-1.8102,37.2497,61.6
6167,-2.4406,37.5344,18.1
6168,-2.7167,37.7173,16.2
6169,-2.4515,37.5941,35.9
6170,-2.4333,37.5839,31.5
6171,-2.2,37.8006,17.1
6172,-2.1833,37.7173,25.5
6173,-2.4518,37.534,47.6
6174,-2.45,37.5339,49.5
6175,-2.4527,37.5898,15.5
6176,-2.4166,37.6173,50.5
6177,-2.443,37.5348,30.4
6178,-2.4833,37.5839,40.2
6179,-2.4497,37.534,45.2
6180,-2.4388,37.5339,6.0
6181,-2.4459,37.5956,18.4
6182,-2.3665,37.8174,44.7
6183,-2.3666,37.8173,37.5
6184,-2.2833,37.8173,40.8
6185,-2.45,37.53,41.9
6186,-2.4833,37.5339,35.2
6187,-2.2838,37.5688,63.2
6188,-2.4,37.6006,40.1
6189,-2.25,37.5506,78.7
6190,-2.3833,37.6006,50.2
6191,-1.8999,37.9506,30.5
6192,-1.8499,38.1002,29.4
6193,-1.8499,38.1006,23.5
6194,-1.6992,37.6672,14.2
6195,-1.8505,38.1004,10.1
6196,-1.8505,38.1007,6.4
6197,-1.8504,38.1009,38.0
6198,-3.1991,36.7839,62.6
6199,-3.2,36.7835,68.9
6200,-3.2,36.7839,60.5
6201,-1.8333,41.4341,45.6
6202,-1.4666,41.7674,61.5
6203,-3.4167,36.7839,62.1
6204,-3.5167,36.7506,24.0
6205,-3.3167,36.7506,84.5
6206,-3.1999,36.7837,54.3
6207,-3.2,36.7847,48.9
6208,-1.4996,37.7673,23.4
6209,-1.4157,37.8506,10.5
6210,-1.4149,37.8503,17.2
6211,-1.4999,37.7683,28.6
6212,-1.4166,37.8506,26.2
6213,-1.1861,37.7335,31.6
6214,-1.2666,37.6839,37.8
6215,-6.0502,37.5339,66.7
6216,-3.5,38.2006,73.0
6217,-3.3667,38.0173,16.3
6218,-3.9501,37.7173,25.0
6219,-5.2168,41.3174,87.1
6220,-4.9501,40.8507,77.2
6221,-5.8002,41.6507,63.3
6222,-5.5335,41.034,67.4
6223,-0.9499,37.734,24.1
6224,-0.951,37.734,5.3
6225,-1.0332,37.5839,16.0
6226,-0.8166,37.6505,45.8
6227,-3.6334,37.1006,80.2
6228,-0.9832,37.7173,25.2
6229,-0.9666,37.7173,34.9
6230,-0.8163,37.6506,52.0
6231,-1.2332,37.7673,45.0
6232,-0.8173,37.6504,23.7
6233,-1.3888,37.8034,62.0
6234,-1.3888,37.7978,64.2
6235,-1.4082,37.7784,68.3
6236,-1.4096,37.7784,62.3
6237,-0.2012,40.2104,85.0
6238,-5.0334,41.8841,31.7
6239,-5.5501,41.0674,26.7
6240,-5.3335,41.5841,35.2
6241,-0.6329,39.0174,31.0
6242,-0.6426,39.017,35.9
6243,-0.9165,38.434,24.7
6244,-0.9166,38.434,30.2
6245,-0.6324,39.0174,23.9
6246,-0.5165,38.784,32.4
6247,-0.6332,39.0173,46.3
6248,-0.633,39.0173,19.3
6249,-0.633,39.0239,26.9
6250,-0.6332,39.0163,17.7
6251,-3.2,38.2506,29.5
6252,0.1343,41.434,54.4
6253,0.1335,41.4348,49.2
6254,0.1335,41.4341,61.1
6255,-0.5999,41.5674,70.5
6256,-0.5165,41.5352,49.8
6257,-0.5995,41.5675,43.4
6258,-0.533,41.5341,20.1
6259,-0.7196,41.5716,45.6
6260,-0.5331,41.5373,42.5
6261,-0.4665,41.4841,32.8
6262,-0.8396,41.5721,47.4
6263,-0.4665,41.4341,50.7
6264,2.1938,41.6363,45.4
6265,2.1804,41.6189,51.3
6266,-5.1001,41.2174,85.3
6267,-5.2168,41.3174,80.5
6268,-5.4835,43.3508,64.1
6269,-4.8501,41.284,80.6
6270,-5.2168,41.2174,73.9
6271,-5.1501,41.2007,77.3
6272,-4.6833,41.2775,82.5
6273,-0.9077,42.0007,86.5
6274,-0.8582,42.0007,74.7
6275,-2.4666,42.5674,51.0
6276,-1.0332,37.6673,27.8
6277,-1.2334,37.734,28.1
6278,-8.5332,42.8675,34.1
6279,-3.4167,40.184,42.0
6280,-3.4167,40.134,37.1
6281,-1.1305,38.3979,89.9
6282,-1.1193,38.4409,86.0
6283,-1.1166,38.3812,91.4
6284,-3.8501,42.0174,39.3
6285,-3.85,42.0174,29.5
6286,-8.667,43.2841,74.7
6287,-7.4003,43.2341,74.7
6288,-8.5503,42.9508,68.0
6289,-1.4996,42.2007,36.1
6290,-1.4999,42.2006,57.2
6291,-0.59,42.762,35.0
6292,-5.9698,42.6092,35.0
6293,-0.5841,42.6988,35.0
6294,-5.9723,42.6117,35.0
6295,-0.5662,42.7453,35.0
6296,-6.0518,42.6528,35.0
6297,-0.5677,42.7363,45.0
6298,-6.0602,42.6393,45.0
6299,-0.6005,42.7739,15.0
6300,-5.9848,42.6683,35.0
6301,-5.6834,41.4348,19.8
6302,-5.6794,41.4706,25.5
6303,-5.6903,41.4274,30.7
6304,-5.6278,41.296,46.6
6305,-5.6048,41.3874,23.6
6306,-5.6077,41.3958,23.6
6307,-5.6427,41.3466,65.5
6308,-5.6644,41.4114,40.7
6309,-5.6494,41.4499,89.7
6310,-5.6281,41.385,15.0
