,Longitude,Latitude,TOC [%]
5587,-0.7332,38.484,2.07
5588,-0.6844,38.5646,1.35
5589,-0.5665,38.534,4.27
5590,-0.6499,38.584,4.06
5591,-0.7614,38.6975,3.33
5592,-0.7165,38.534,1.76
5593,-0.7165,38.6673,2.48
5594,-0.6499,38.7173,2.48
5595,-0.5499,38.5506,7.21
5596,-0.6646,38.5521,4.45
5597,-0.6665,38.7006,2.75
5598,-0.7165,38.4673,1.99
5599,-0.6832,38.634,4.25
5600,1.501,42.0,1.63
5601,1.5003,42.0007,2.62
5602,1.4997,41.9998,20.06
5603,1.5002,42.0006,8.64
5604,1.5001,42.0002,16.9
5605,1.5002,42.0173,11.96
5606,1.5001,42.0176,4.51
5607,1.5003,42.0341,13.15
5608,1.5001,42.0172,4.66
5609,1.5003,42.0341,2.99
5610,-5.5835,40.0008,2.93
5611,-5.5834,40.0007,7.38
5612,-5.4001,40.4507,4.63
5613,2.0017,41.3353,6.62
5614,1.9928,41.326,9.87
5615,2.0015,41.3188,20.8
5616,1.9894,41.2749,23.01
5617,1.9926,41.3235,8.92
5618,2.0003,41.3174,5.36
5619,1.9982,41.3198,7.84
5620,1.9974,41.3185,9.42
5621,1.9919,41.3238,5.8
5622,2.0027,41.3246,2.89
5623,1.9982,41.3175,2.27
5624,2.0003,41.3174,7.24
5625,2.0,41.32,2.71
5626,1.9927,41.3187,1.11
5627,2.0003,41.3174,1.76
5628,2.0009,41.3176,6.45
5629,2.0013,41.3194,6.24
5630,2.0006,41.3219,2.12
5631,2.0005,41.3199,1.0
5632,0.0166,41.3507,11.31
5633,0.0168,41.3341,1.13
5634,0.0153,41.3341,3.8
5635,0.0167,41.334,20.42
5636,0.0166,41.3337,5.08
5637,0.0162,41.3341,11.33
5638,1.9926,41.3336,10.75
5639,0.0167,41.3507,10.09
5640,0.0169,41.351,1.72
5641,2.0019,41.338,0.67
5642,2.0004,41.3341,5.62
5643,2.0004,41.333,2.32
5644,1.9992,41.3348,6.35
5645,2.0004,41.3347,5.92
5646,2.0006,41.3333,17.16
5647,1.9827,41.3352,3.79
5648,2.0003,41.3349,2.12
5649,0.0169,41.334,2.27
5650,1.9985,41.3371,3.86
5651,1.9992,41.3341,15.31
5652,1.9939,41.333,19.09
5653,1.9986,41.3342,27.6
5654,1.9994,41.333,6.24
5655,2.0,41.3341,5.53
5656,-0.1257,42.637,4.09
5657,-0.1312,42.6184,2.4
5658,-0.1331,42.6188,1.0
5659,-0.13,42.6194,1.34
5660,-0.1335,42.6183,1.4
5661,-0.1314,42.6179,1.0
5662,-0.1281,42.6218,0.7
5663,-0.1337,42.6175,1.2
5664,-0.1349,42.6181,2.1
5665,-0.1333,42.6174,3.2
5666,-0.1291,42.6177,3.1
5667,-0.133,42.6171,2.3
5668,-0.133,42.6171,1.51
5669,-0.1346,42.6194,2.5
5670,-0.1354,42.6175,0.86
5671,-0.1307,42.6188,4.6
5672,-0.1271,42.619,8.7
5673,-0.1302,42.6197,3.22
5674,-0.1332,42.6176,4.1
5675,-0.1323,42.6203,0.9
5676,-0.1325,42.6202,2.28
5677,-0.1245,42.6181,1.9
5678,-0.1324,42.6181,0.7
5679,-0.1298,42.6255,4.0
5680,-0.1315,42.6197,2.9
5681,-0.1326,42.6183,4.3
5682,-0.1282,42.6182,3.5
5683,-0.1301,42.6191,2.2
5684,-0.1331,42.6175,2.05
5685,-0.1309,42.6306,3.6
5686,-0.1328,42.6201,2.12
5687,-0.1204,42.621,3.52
5688,-0.1256,42.6172,7.48
5689,-0.1266,42.6144,2.6
5690,-0.1206,42.618,3.4
5691,-0.1195,42.6172,2.0
5692,-0.1329,42.6221,1.4
5693,-0.1137,42.617,2.9
5694,-0.1129,42.6207,4.5
5695,-0.1213,42.6176,0.6
5696,-0.1318,42.6192,2.8
5697,-2.3333,42.0674,7.66
5698,-6.9169,42.7841,4.14
5699,-6.9169,42.7841,4.3
5700,-6.9169,42.7841,4.54
5701,-1.4999,41.8507,2.26
5702,-4.1501,40.5665,3.29
5703,-4.1513,40.5674,4.66
5704,-4.1501,40.584,3.96
5705,-4.1167,40.7007,6.5
5706,-5.7501,37.834,2.1
5707,-1.8177,41.8007,0.81
5708,-0.8165,41.7341,0.87
5709,-0.7832,41.6674,0.82
5710,-0.8999,42.0507,0.65
5711,-0.6999,41.6174,1.23
5712,-1.6666,41.8341,2.31
5713,-1.6166,43.0175,0.45
5714,-1.6165,43.0174,2.78
5715,-2.1666,42.8341,1.86
5716,-2.1666,42.8508,0.77
5717,-2.1666,42.8508,0.59
5718,-6.1835,40.5507,3.33
5719,-6.1168,40.5674,2.25
5720,-6.4502,40.4674,1.23
5721,-8.267,42.7008,6.43
5722,-3.8667,40.9007,3.62
5723,-3.75,40.6507,3.54
5724,-4.0167,39.8507,2.29
5725,-3.6667,38.834,4.75
5726,-5.3835,39.3673,3.14
5727,-5.3834,39.3673,3.22
5728,-5.7168,40.1175,2.58
5729,-5.7168,40.1174,3.48
5730,-2.5512,37.7506,0.61
5731,-2.7333,37.5506,1.91
5732,-2.5645,37.5833,3.2
5733,-2.5704,37.584,0.76
5734,-2.5666,37.5839,0.24
5735,-2.5666,37.584,0.24
5736,-2.5662,37.5841,0.78
5737,-2.7,37.6006,0.35
5738,-3.7167,37.1005,0.49
5739,-3.718,37.0997,0.55
5740,-3.9167,37.0839,1.03
5741,-3.6,39.8673,1.78
5742,-3.4667,39.7673,1.43
5743,-1.9499,43.0008,8.73
5744,-2.0666,42.8175,4.24
5745,-2.3833,37.6173,2.9
5746,-2.2333,37.6506,2.55
5747,-2.3833,37.5506,2.55
5748,-2.4498,37.6006,2.9
5749,-2.4506,37.6006,1.39
5750,-2.45,37.5999,2.95
5751,-1.8666,37.0506,0.68
5752,-1.83,37.3808,0.79
5753,-1.8166,37.3006,1.17
5754,-1.8275,37.0504,1.74
5755,-1.8162,37.1673,0.67
5756,-1.8333,37.1339,0.91
5757,-1.8499,37.1339,0.58
5758,-1.8999,37.1673,2.04
5759,-1.7666,37.3173,0.31
5760,-1.816,37.1673,0.23
5761,-1.8333,37.1506,0.47
5762,-1.8499,37.1173,0.69
5763,-1.8333,37.1839,1.75
5764,-1.8333,37.2006,0.45
5765,-1.8999,37.0506,0.34
5766,-2.2166,36.7673,0.62
5767,-2.2,36.8173,1.06
5768,-2.05,36.8173,1.7
5769,-2.1,36.8173,1.05
5770,-2.1166,36.7839,1.38
5771,-2.233,36.7854,1.1
5772,-2.2189,36.7643,1.64
5773,-2.2166,36.7673,1.3
5774,-2.1189,37.3665,1.45
5775,-1.8999,37.4839,0.5
5776,-2.0666,37.4673,1.05
5777,-2.3666,37.0506,0.44
5778,-1.8666,37.4673,2.58
5779,-2.1166,37.3673,1.15
5780,-2.1,37.684,1.72
5781,-2.1361,37.5039,1.52
5782,-1.8502,38.1017,1.9
5783,-2.5666,37.4839,2.03
5784,-1.7002,37.6643,0.69
5785,-1.7002,37.6675,2.02
5786,-2.45,37.7003,1.13
5787,-2.45,37.7006,0.65
5788,-2.4553,37.7007,1.41
5789,-2.8833,37.3173,1.1
5790,-2.8667,37.2839,1.6
5791,-3.1333,37.3009,2.6
5792,-2.8333,37.2839,2.6
5793,-2.8333,37.2838,1.75
5794,-3.1167,37.2839,2.97
5795,-2.9833,37.3173,2.3
5796,-2.95,37.3339,1.5
5797,-2.9667,37.2673,1.1
5798,-3.0833,37.3173,0.4
5799,-2.8834,37.2504,0.89
5800,-2.9992,37.1673,0.82
5801,-3.15,37.3006,0.45
5802,-3.1831,37.3173,0.66
5803,-2.8667,37.2173,0.42
5804,-3.1333,37.3006,0.6
5805,-2.8333,37.3839,7.83
5806,-2.7167,37.4673,0.46
5807,-2.8333,37.4173,5.65
5808,-2.5833,37.3339,1.23
5809,-2.7649,37.483,1.25
5810,-2.7667,37.4673,0.54
5811,-2.5833,37.3673,0.56
5812,-2.5833,37.4499,4.81
5813,-2.75,37.4576,0.69
5814,-2.749,37.4704,3.67
5815,-2.7644,37.4666,2.47
5816,-2.7667,37.4673,2.52
5817,-2.8167,37.1006,5.36
5818,-2.7667,37.3506,3.46
5819,-2.7499,37.4673,2.43
5820,-5.4001,38.0506,1.0
5821,-6.5835,37.7506,1.4
5822,-4.6501,40.5174,6.44
5823,-4.6668,40.4674,3.8
5824,-4.5168,40.534,9.39
5825,-4.4001,40.5674,5.54
5826,-4.4237,40.5671,4.67
5827,-6.7002,40.2674,7.3
5828,-6.7002,40.2007,6.21
5829,-6.6002,40.2174,5.91
5830,-6.6669,40.1507,2.65
5831,-6.5002,40.1674,3.26
5832,-5.7502,40.1007,6.03
5833,-5.8335,40.034,1.19
5834,-5.7502,40.0507,2.87
5835,-5.6501,40.1174,1.38
5836,-5.4667,40.1007,2.21
5837,-5.4501,40.1174,2.59
5838,-6.3169,40.3007,7.02
5839,-6.4169,40.234,6.26
5840,-6.4669,40.4507,6.03
5841,-6.3502,40.5007,3.24
5842,-6.1835,40.5674,7.56
5843,-6.3502,40.5174,2.56
5844,-6.1843,40.5675,1.67
5845,-6.1169,40.5674,1.85
5846,-5.0168,40.3174,6.38
5847,-5.7001,40.4007,2.18
5848,-2.7,38.0006,1.7
5849,-2.7,38.0006,3.0
5850,-2.6998,37.9766,3.5
5851,-2.9266,37.9006,6.0
5852,-2.9,37.9006,3.4
5853,-3.0833,41.1507,1.1
5854,-3.1167,41.0674,2.5
5855,-3.1165,41.134,3.6
5856,-3.0833,41.1841,4.4
5857,-3.1001,41.5674,2.3
5858,-3.1,41.5674,3.7
5859,-3.1167,41.1345,0.9
5860,-3.0832,41.184,3.2
5861,-3.3333,41.084,1.5
5862,-2.25,40.7007,1.6
5863,-4.6001,41.2674,1.17
5864,-4.6334,41.5174,0.89
5865,-5.051,41.2674,0.36
5866,-3.4,41.2507,7.15
5867,-5.7502,40.3507,14.12
5868,-3.75,41.0007,15.02
5869,-6.3524,37.0519,1.22
5870,-6.3519,37.0503,9.22
5871,-6.3402,37.0352,11.48
5872,-2.9667,37.9006,6.8
5873,-2.9501,38.0673,10.8
5874,-2.9477,38.0662,14.33
5875,-2.9594,38.0673,6.66
5876,-2.9467,38.0667,26.15
5877,-4.7168,36.9006,24.62
5878,-2.6166,42.5174,3.55
5879,-6.34,37.0404,0.69
5880,-6.3494,37.0541,0.75
5881,-6.3365,37.051,4.35
5882,-6.3505,37.0496,5.45
5883,-6.4085,37.0864,5.56
5884,-2.9019,37.8985,27.8
5885,-2.8833,37.9006,5.78
5886,-2.9024,37.8993,26.31
5887,-2.95,38.0674,4.0
5888,-2.9027,37.8923,9.56
5889,-2.9003,37.9003,8.94
5890,-3.1499,37.0673,3.84
5891,-3.15,37.0673,2.07
5892,-3.15,37.0673,2.77
5893,-4.2667,43.0674,12.03
5894,-3.9667,40.7674,14.6
5895,-3.9167,40.784,9.5
5896,-8.5337,42.8674,7.24
5897,-8.5336,42.8668,8.83
5898,-8.5338,42.8676,10.93
5899,-8.5336,42.8674,11.37
5900,-8.5336,42.8668,11.63
5901,-3.4334,40.1673,0.93
5902,-3.4,40.1174,2.38
5903,-3.4294,40.1674,1.22
5904,-3.4167,40.1507,2.38
5905,-2.9,37.5506,3.46
5906,-3.1,37.1006,4.1
5907,-2.1499,42.8174,2.85
5908,-2.15,42.8174,1.81
5909,-2.2333,42.8174,16.0
5910,-2.06,42.8174,2.32
5911,-1.7166,43.0008,5.45
5912,-4.5501,40.1674,10.14
5913,-4.3001,40.2674,7.04
5914,-4.5398,40.165,7.76
5915,-4.7501,40.1507,2.55
5916,-4.7168,40.134,2.42
5917,-4.8834,39.884,3.32
5918,-4.9334,39.634,10.4
5919,-4.8001,39.5673,4.04
5920,-3.9,39.9007,15.22
5921,-3.3167,39.8673,6.5
5922,-3.3333,39.834,1.72
5923,-1.8499,41.7674,3.03
5924,-1.6164,41.9507,3.93
5925,-1.8499,41.7841,27.55
5926,-1.8154,41.7999,5.52
5927,-1.8166,41.8006,8.76
5928,-1.8166,41.7507,6.19
5929,-1.8166,41.7507,5.27
5930,-1.7833,41.8341,9.09
5931,-1.6833,41.8174,19.68
5932,-1.5999,41.8841,5.9
5933,-1.6006,41.8841,4.12
5934,-1.6166,41.9501,22.25
5935,-6.0668,37.0839,1.45
5936,-6.0668,37.0839,0.87
5937,-3.9165,38.984,0.1
5938,-3.9167,38.9839,2.16
5939,-3.2167,39.1007,0.83
5940,-0.1164,42.7015,5.4
5941,-0.1165,42.7008,2.11
5942,-0.1165,42.7008,4.31
5943,-0.4499,42.6507,8.68
5944,-0.4498,42.6508,9.8
5945,-0.8499,42.7841,6.45
5946,-0.8665,42.8008,7.58
5947,-0.9165,42.7841,4.66
5948,-0.9332,42.435,2.94
5949,-0.9329,42.4341,4.08
5950,-0.7832,42.6341,12.02
5951,-0.7666,42.6341,13.98
5952,-0.7665,42.6342,7.55
5953,-0.7332,42.8838,8.71
5954,-0.7332,42.8841,8.02
5955,-0.7305,42.884,11.07
5956,-0.1831,42.7016,5.91
5957,-0.1831,42.7008,7.46
5958,-0.1833,42.7008,7.67
5959,0.5836,42.5843,9.81
5960,0.5835,42.5841,6.83
5961,0.6335,42.6008,11.91
5962,0.6835,42.7174,7.78
5963,0.6834,42.7008,6.21
5964,0.6835,42.7008,10.6
5965,1.9832,42.3174,7.63
5966,1.9837,42.3175,4.39
5967,1.9836,42.3174,10.76
5968,1.9836,42.3174,10.95
5969,1.9834,42.3183,7.3
5970,0.6013,41.7854,16.12
5971,0.5993,41.7674,11.31
5972,-5.7335,40.2174,2.43
5973,-5.7335,40.2174,1.57
5974,-6.1837,40.5674,7.56
5975,-6.35,40.5176,2.56
5976,-6.1668,40.5674,1.67
5977,-6.1146,40.5671,1.85
5978,-4.9668,40.334,6.38
5979,-5.7001,40.4007,2.18
5980,-5.1001,40.5507,3.35
5981,-6.8169,40.3007,5.12
5982,-6.6669,40.3174,5.52
5983,-6.7171,40.2873,5.16
5984,-6.7232,40.2837,7.44
5985,-5.3168,40.4674,1.77
5986,-5.8335,40.1174,2.47
5987,-0.2659,39.0673,1.59
5988,-0.2666,39.0674,2.56
5989,-0.2664,39.0674,3.57
5990,-0.2665,39.0674,0.75
5991,-0.2667,39.0675,5.82
5992,-6.4083,37.0858,0.69
5993,-6.4107,37.0862,9.34
5994,-6.4015,37.0801,0.23
5995,-6.413,37.0863,0.75
5996,-6.4078,37.0856,0.87
5997,-6.4669,36.9673,0.35
5998,-6.4845,37.0456,2.14
5999,-6.478,37.0392,1.97
6000,-6.4798,37.0483,0.64
6001,-6.473,36.8147,2.67
6002,-6.4781,37.0456,1.16
6003,-6.4789,37.0432,3.54
6004,-6.478,36.967,6.61
6005,-6.4784,37.016,3.94
6006,-6.3668,37.1673,5.1
6007,-6.3835,37.1173,0.52
6008,-6.4003,37.0784,1.22
6009,-6.4004,37.0831,4.35
6010,-6.4028,37.0859,3.42
6011,-6.4011,37.0864,5.22
6012,-6.4691,36.9839,9.22
6013,-6.401,37.0855,2.2
6014,-6.4017,37.0833,7.02
6015,-6.4039,37.0837,26.85
6016,-6.3445,36.8179,1.48
6017,-6.3668,36.8173,0.94
6018,-6.3786,37.0768,2.55
6019,-6.3917,37.0857,3.3
6020,-6.467,36.9673,5.1
6021,-6.479,37.0457,2.67
6022,-6.4848,37.0335,6.9
6023,-6.4172,37.0841,8.7
6024,-6.4546,37.9472,5.57
6025,-6.4163,37.0854,5.45
6026,-6.3541,37.0425,1.27
6027,-6.3669,37.2839,1.97
6028,-6.2327,37.3003,2.2
6029,-6.2329,37.3043,1.39
6030,-6.235,37.3108,2.5
6031,-6.2322,37.3007,2.32
6032,-6.2335,37.3006,4.87
6033,-6.3668,37.2839,3.71
6034,-6.5019,37.2506,14.44
6035,-6.2337,37.3052,5.22
6036,-6.5002,37.2506,1.62
6037,-6.5502,37.2506,1.33
6038,-6.2322,37.3006,2.78
6039,-6.2321,37.3137,4.87
6040,-6.3668,37.284,0.81
6041,-6.3668,37.2837,3.83
6042,-6.4168,37.0672,2.03
6043,-6.4928,37.079,8.64
6044,0.0335,42.2841,4.39
6045,0.0335,42.2841,10.76
6046,0.0337,42.2842,7.3
6047,0.0335,42.2841,10.95
6048,0.0334,42.2841,7.63
6049,-6.8335,40.3007,5.12
6050,-6.6835,40.3174,5.52
6051,-6.7164,40.284,5.16
6052,-6.7158,40.2832,7.44
6053,-5.3335,40.4174,1.77
6054,-5.8335,40.134,2.47
6055,-5.2668,40.4174,19.1
6056,-5.3501,40.434,31.3
6057,-5.9002,39.8673,6.9
6058,-5.1668,40.3007,7.6
6059,-5.2501,40.334,9.0
6060,2.6502,39.6831,8.05
6061,2.6501,39.6832,8.75
6062,2.6503,39.6842,5.17
6063,2.65,39.6826,4.36
6064,2.8003,39.5673,3.49
6065,3.0003,39.3507,1.76
6066,2.0003,41.3174,10.23
6067,0.0502,41.284,3.17
6068,0.0668,41.2674,5.35
6069,1.6336,41.6841,6.25
6070,1.2002,41.8341,6.5
6071,1.2502,42.1174,7.31
6072,0.9836,41.3674,2.0
6073,-1.0666,39.1173,1.24
6074,-1.1166,39.084,1.16
6075,-1.1499,39.134,1.73
6076,-1.0832,39.0673,3.47
6077,-1.1999,39.0173,4.64
6078,-0.9832,39.0507,2.14
6079,-0.9832,39.084,1.94
6080,-0.9832,39.1673,3.42
6081,-1.2166,39.0673,7.89
6082,-0.9666,39.1007,4.48
6083,-0.9332,39.0173,3.62
6084,-1.1666,39.134,5.36
6085,-1.1832,39.134,3.11
6086,-0.8999,39.1673,5.73
6087,-0.8999,39.1007,3.4
6088,-1.2166,39.084,4.87
6089,-1.0999,39.0673,2.55
6090,1.9003,41.4341,1.22
6091,1.9006,41.4345,0.96
6092,1.9003,41.434,11.7
6093,1.9008,41.4357,5.2
6094,1.8996,41.4355,8.2
6095,-8.017,42.9008,2.84
6096,-7.6503,42.8174,3.69
6097,-7.5003,42.5008,5.37
6098,-7.2992,42.2674,6.53
6099,-7.301,42.2674,15.88
6100,-7.3003,42.2682,17.9
6101,-7.2336,42.3007,11.94
6102,-7.5836,42.3008,8.88
6103,-7.5836,42.3007,17.7
6104,-7.6669,42.3007,2.02
6105,-7.7669,42.5841,14.99
6106,-7.8503,42.8508,11.0
6107,-7.8503,42.8508,10.14
6108,-7.8336,43.4342,3.13
6109,-7.8336,43.4341,2.79
6110,-8.0003,43.6841,2.73
6111,-8.0003,43.6841,0.6
6112,-5.7668,40.384,6.5
6113,1.8836,41.434,1.2
6114,1.8837,41.4341,0.96
6115,1.8808,41.418,1.17
6116,1.8837,41.4175,0.52
6117,1.8836,41.4174,0.82
6118,-7.9453,41.8767,4.94
6119,1.7669,41.8841,2.15
6120,1.7169,41.8674,1.8
6121,1.717,41.8674,3.31
6122,1.7836,41.9507,4.01
6123,1.7837,41.9504,2.97
6124,1.9836,41.6342,4.84
6125,1.9836,41.6353,7.99
6126,1.9837,41.6341,11.94
6127,1.0336,41.9007,1.95
6128,1.0336,41.9008,1.95
6129,1.0335,41.9008,1.95
6130,1.0336,41.9007,1.9
6131,0.8999,41.3341,4.12
6132,0.8836,41.3507,3.89
6133,0.8836,41.3508,8.82
6134,0.8502,41.3674,9.08
6135,0.8335,41.3674,5.38
6136,0.8502,41.3507,4.89
6137,0.9002,41.334,11.95
6138,0.8824,41.3504,8.43
6139,0.9002,41.3507,24.95
6140,1.9169,41.3174,4.06
6141,1.9169,41.3165,8.6
6142,1.9166,41.3176,2.32
6143,1.9175,41.3153,1.33
6144,1.917,41.3186,0.29
6145,1.9169,41.3174,0.78
6146,-4.7334,40.234,2.69
6147,-4.7668,40.3007,3.11
6148,-4.8168,40.3007,5.29
6149,-4.8001,40.334,4.47
6150,-3.8834,40.2022,0.45
6151,-3.9167,40.6007,1.1
6152,-3.75,40.734,4.87
6153,-3.7167,40.984,0.58
6154,-3.75,40.734,3.31
6155,-3.8,40.984,2.9
6156,-4.0667,40.7507,3.13
6157,-3.9501,40.834,9.11
6158,-3.8334,40.0674,0.51
6159,-4.0168,39.884,0.46
6160,-4.0667,39.9007,1.16
6161,-4.0834,39.9007,2.25
6162,-7.3004,42.2521,15.88
6163,-7.3004,42.2508,9.91
6164,-7.2997,42.2506,9.43
6165,-7.2986,42.2504,17.9
6166,-7.3003,42.239,4.4
6167,-7.3002,42.2507,11.94
6168,-7.3,42.2494,6.53
6169,-7.6003,42.3341,8.88
6170,-7.6003,42.3341,17.7
6171,-7.867,42.8508,2.02
6172,-3.8667,43.1841,11.31
6173,-4.8168,43.1508,5.77
6174,-4.0167,40.8674,8.89
6175,-4.018,40.8682,7.88
6176,-4.0174,40.8674,5.23
6177,-5.05,41.8841,0.66
6178,-5.1501,42.0341,0.32
6179,-5.0501,41.883,0.74
6180,-4.3167,41.5007,1.85
6181,-4.5514,41.4007,1.59
6182,-4.1167,41.5841,1.04
6183,-5.1835,41.784,1.39
6184,-4.3501,41.5007,1.82
6185,-4.2001,41.5007,0.44
6186,-5.0334,41.7674,0.77
6187,-4.5501,41.3999,1.57
6188,-4.4501,41.5173,0.89
6189,-4.9334,41.7841,0.7
6190,-5.1834,41.7841,1.62
6191,-4.6668,41.3674,0.73
6192,-4.6168,41.2674,0.51
6193,-4.4487,41.5174,1.19
6194,-4.6001,41.4841,2.55
6195,-4.8334,41.3174,0.21
6196,-4.8001,41.5507,0.4
6197,-4.9668,41.5007,0.19
6198,-4.8668,41.4507,1.18
6199,-4.6872,41.2831,1.03
6200,-4.9168,41.3007,0.4
6201,-4.9334,41.184,0.5
6202,-5.2168,41.3008,0.09
6203,-5.2168,41.3007,0.38
6204,-7.8177,43.1273,5.97
6205,-7.8172,43.1174,4.57
6206,-8.3394,43.0535,9.34
6207,-7.6505,43.2174,5.73
6208,-7.6503,43.2173,4.95
6209,-8.0336,43.0674,7.04
6210,-1.7833,43.3008,5.05
6211,-2.2,43.0841,8.53
6212,-2.35,43.0841,2.44
6213,-2.5166,43.0008,1.62
6214,-2.2666,43.0174,2.73
6215,-2.4166,43.1008,5.16
6216,-2.25,43.0841,4.47
6217,-2.4001,43.0197,6.32
6218,-2.2666,43.0175,4.29
6219,-2.2333,43.1841,2.15
6220,-2.0333,43.1341,4.47
6221,-2.4014,43.0341,6.03
6222,-2.1166,43.1341,2.84
6223,-2.0166,43.1174,3.94
6224,-2.25,43.0674,2.2
6225,-2.2333,43.1841,3.42
6226,-2.1826,43.1802,3.42
6227,3.9671,40.0507,4.59
6228,3.9005,39.9841,9.58
6229,3.867,39.984,23.62
6230,3.8837,40.0505,1.79
6231,3.9005,39.9839,9.9
6232,3.901,39.9836,8.31
6233,3.9004,40.0506,5.86
6234,3.9007,40.0504,11.84
6235,3.8837,40.0507,7.67
6236,3.884,40.0523,26.79
6237,3.9003,39.984,2.37
6238,3.9,39.984,2.19
6239,3.9337,39.9507,8.51
6240,3.9004,39.9846,7.19
6241,3.8504,39.934,6.6
6242,-5.3501,39.4673,4.06
6243,-5.4001,39.4673,15.72
6244,-5.4001,39.4674,13.43
6245,-2.1166,36.8006,1.85
6246,-2.05,36.8339,1.08
6247,-0.5499,42.2007,0.65
6248,-0.4323,41.9506,1.13
6249,-0.4327,41.9507,1.85
6250,-0.4326,41.9503,0.44
6251,-0.15,41.4337,0.47
6252,-0.4333,41.9507,0.44
6253,-0.1499,41.4336,0.59
6254,-0.1498,41.4341,0.31
6255,-4.7668,40.8507,2.94
6256,-4.9501,40.934,4.7
6257,-4.9334,41.284,0.83
6258,-5.5001,41.084,1.72
6259,-3.1667,40.7674,0.49
6260,-2.55,41.1174,0.53
6261,-1.8666,40.984,0.84
6262,-3.0833,40.7507,0.31
6263,-3.15,40.734,0.67
6264,-2.6667,40.784,0.84
6265,-1.6333,40.784,0.6
6266,-1.6333,40.784,0.6
6267,-0.2332,41.5841,0.62
6268,-0.2332,41.5841,0.62
6269,-0.2998,41.5507,0.37
6270,-0.3999,41.5677,0.42
6271,-0.3999,41.5674,0.5
6272,-0.3665,41.5842,1.07
6273,-0.3665,41.5841,0.68
6274,-0.5832,42.7508,4.81
6275,-0.0309,42.6007,10.5
6276,-0.5832,42.7174,3.14
6277,-0.0329,42.5995,6.89
6278,-0.0329,42.5995,6.89
6279,-0.5665,42.7508,3.66
6280,-0.0496,42.638,6.77
6281,-0.5665,42.7341,2.69
6282,-0.0498,42.6341,2.69
6283,-0.5999,42.7674,8.03
6284,-0.0165,42.6674,3.16
6285,-0.5665,41.5507,1.57
6286,-0.5665,41.5341,1.04
6287,-0.5156,41.534,0.6
6288,0.9669,41.3841,1.35
6289,0.9669,41.3674,3.27
6290,-0.6665,41.1174,0.73
6291,-0.6999,41.1174,0.61
6292,-0.6165,40.7507,1.89
6293,-0.5665,40.784,6.38
6294,0.0168,42.3007,7.09
6295,0.0335,42.3174,7.15
6296,0.0502,42.3174,9.3
6297,0.0502,42.3341,11.31
6298,0.0835,42.3507,11.25
6299,0.1168,42.3674,7.89
6300,0.1335,42.4508,8.99
6301,0.1669,42.6341,2.15
6302,0.2169,42.4674,9.29
6303,0.2169,42.4508,8.87
6304,0.2335,42.4508,6.37
6305,0.1669,42.4174,6.3
6306,0.3335,42.4341,18.9
6307,0.3835,42.4341,11.38
6308,0.4169,42.468,12.94
6309,0.4169,42.4508,18.75
6310,0.4169,42.4508,7.02
6311,0.4002,42.4174,12.47
6312,0.3502,42.4174,0.99
6313,0.3169,42.3841,1.62
6314,0.2002,42.3174,9.74
6315,0.1335,42.4174,1.7
6316,0.1002,42.4174,2.27
6317,0.1502,42.3841,7.42
6318,0.1335,42.3674,0.87
6319,-1.851,38.1008,1.62
6320,-1.851,38.1006,1.11
6321,-1.8495,38.1007,1.63
6322,-1.8499,38.1018,1.16
6323,-1.8511,38.1011,0.84
6324,-2.7666,37.4838,1.74
6325,-2.7647,37.4839,0.4
6326,-2.7665,37.4832,1.77
6327,-2.7667,37.4839,1.02
6328,-2.7667,37.4839,0.9
6329,-2.7671,37.4843,0.74
6330,-2.767,37.4837,2.01
6331,-2.7659,37.4872,0.55
6332,-2.7673,37.4861,0.94
6333,-1.7001,37.6669,1.38
6334,-1.7001,37.6648,0.55
6335,-1.8166,37.5673,0.34
6336,-1.7,37.6673,0.75
6337,-2.7671,37.4839,1.48
6338,-2.7678,37.4795,1.35
6339,-2.7649,37.4873,0.7
6340,-1.6998,37.6672,0.85
6341,-1.4298,37.6011,1.04
6342,-4.6501,37.5173,0.7
6343,-1.6999,37.6678,0.46
6344,-1.2344,37.7341,0.65
6345,-1.4331,37.6022,0.86
6346,-2.1833,37.3506,0.67
6347,-2.15,37.3839,0.5
6348,-2.4666,37.3339,0.58
6349,-2.3666,37.3506,0.93
6350,-2.5,37.3506,1.41
6351,-2.4055,37.8026,0.77
6352,-2.2666,37.5839,1.26
6353,-1.9833,37.0006,1.38
6354,-2.6333,37.2839,0.65
6355,-1.9499,36.9506,1.43
6356,-2.05,36.8673,0.61
6357,-2.1166,36.8673,0.56
6358,-2.1333,36.9673,0.71
6359,-2.1333,36.8506,0.94
6360,-2.1255,36.9407,0.85
6361,-2.0666,36.9339,1.05
6362,-2.1166,36.9339,0.77
6363,-2.0166,36.8506,0.69
6364,-2.1186,36.7612,0.79
6365,-1.9604,37.0005,1.64
6366,-1.8333,37.2339,0.78
6367,-2.0833,37.684,4.45
6368,-0.9999,38.134,3.62
6369,-1.6998,37.6673,0.38
6370,-1.8666,37.8506,1.61
6371,-2.1666,37.7173,1.59
6372,-2.0333,37.8006,0.68
6373,-2.15,38.234,0.66
6374,-2.1006,38.2173,0.4
6375,-1.8999,38.3006,1.03
6376,-2.0935,38.2172,1.44
6377,-2.1,38.2174,1.49
6378,-2.1031,38.2173,0.97
6379,-1.8999,38.3173,1.33
6380,-3.2167,36.8339,0.39
6381,-3.2833,36.9006,2.45
