,Longitude,Latitude,Silt [%]
4793,-4.6168,41.8007,4.6
4794,-4.6334,41.7507,5.1
4795,-4.3167,41.7507,13.8
4796,-4.1501,41.7841,10.2
4797,-4.1001,41.7174,42.1
4798,-5.1168,41.5341,5.9
4799,-4.9834,41.5507,9.7
4800,-4.9668,41.5174,9.5
4801,-4.7001,41.5341,7.9
4802,-4.5001,41.6341,12.4
4803,-4.5001,41.5841,7.4
4804,-4.4501,41.6007,16.9
4805,-4.4668,41.5674,1.8
4806,-4.3667,41.6174,24.1
4807,-4.2834,41.6341,5.4
4808,-4.2501,41.6507,5.4
4809,-4.2001,41.5674,7.2
4810,-4.1667,41.5341,5.7
4811,-5.2168,41.3507,9.6
4812,-5.1835,41.4007,7.3
4813,-5.0334,41.3674,5.7
4814,-4.8501,41.4507,12.4
4815,-4.5334,41.3674,9.4
4816,-4.3501,41.4841,8.1
4817,-4.2167,41.4674,8.6
4818,-5.2835,41.234,5.8
4819,-5.1168,41.2174,8.3
4820,-5.0501,41.234,20.0
4821,-4.9334,41.2507,8.0
4822,-4.9334,41.3007,6.5
4823,-4.8668,41.3174,1.5
4824,-4.8001,41.2007,1.2
4825,-4.7168,41.2674,8.3
4826,-4.7001,41.234,12.2
4827,-4.6334,41.3007,1.2
4828,-4.8668,41.4674,12.4
4829,-5.2166,41.3173,14.0
4830,-4.9168,41.4174,17.0
4831,-4.9501,41.2007,16.0
4832,-4.7001,41.5507,2.2
4833,-5.0501,41.2674,8.3
4834,-5.1166,41.2174,6.9
4835,-4.6857,41.284,8.1
4836,-2.82,43.4227,32.1
4837,-2.8,43.3841,41.5
4838,-2.7167,43.3841,49.8
4839,-2.6333,43.3508,44.7
4840,-3.3167,43.2341,60.1
4841,-3.2,43.2008,21.6
4842,-3.1833,43.2341,52.2
4843,-3.1861,43.2027,28.9
4844,-3.1167,43.2008,33.9
4845,-3.0583,43.1911,40.2
4846,-2.8667,43.2841,49.2
4847,-2.8944,43.2891,31.3
4848,-2.8667,43.2508,42.0
4849,-2.8167,43.2675,45.2
4850,-2.8055,43.3077,32.0
4851,-2.7833,43.2174,49.4
4852,-2.7,43.3175,36.0
4853,-2.7,43.3008,58.1
4854,-2.6333,43.2008,9.1
4855,-2.65,43.1841,52.8
4856,-2.5034,43.2675,23.0
4857,-2.5166,43.2174,36.1
4858,-2.9333,43.1174,56.2
4859,-2.8833,43.0841,47.1
4860,-2.8167,43.1008,42.0
4861,-2.75,43.1508,54.1
4862,-2.6333,43.1508,47.5
4863,-2.6667,43.1008,44.4
4864,-2.7167,43.0674,31.0
4865,-2.5,43.1174,50.0
4866,-3.0,42.9841,51.0
4867,-2.9,43.3841,5.3
4868,-2.6166,43.1174,13.7
4869,-6.9836,42.0674,25.2
4870,-6.7502,42.1507,19.9
4871,-6.6835,42.1507,9.8
4872,-6.3502,42.0341,34.4
4873,-5.6168,42.0841,46.3
4874,-5.6168,42.0202,28.3
4875,-6.4335,41.9841,24.6
4876,-6.4169,41.9341,24.2
4877,-5.9335,41.9507,16.8
4878,-5.7002,41.8841,7.0
4879,-5.7502,41.8507,21.0
4880,-5.6335,41.9674,8.4
4881,-5.5835,41.8841,15.0
4882,-5.4168,41.9674,7.8
4883,-5.4001,41.8841,6.5
4884,-6.5335,41.7841,32.4
4885,-6.5002,41.7174,21.3
4886,-6.4335,41.7841,34.8
4887,-6.2502,41.6841,25.4
4888,-6.0835,41.8174,27.3
4889,-5.8168,41.7507,8.4
4890,-5.9668,41.7841,6.4
4891,-5.6668,41.8007,8.5
4892,-5.8002,41.7007,7.7
4893,-5.7668,41.5507,8.0
4894,-5.4668,41.5674,5.5
4895,-5.3835,41.6507,22.3
4896,-5.3335,41.5674,8.3
4897,-6.1502,41.4007,13.0
4898,-5.6668,41.4674,15.5
4899,-5.5168,41.4174,9.8
4900,-5.4335,41.3674,5.0
4901,-6.4335,41.3007,12.8
4902,-5.7835,41.2507,8.0
4903,-5.4668,41.3174,14.3
4904,-5.6502,41.4591,5.5
4905,-6.5002,42.0007,24.6
4906,-6.5002,41.7507,48.5
4907,-6.5169,41.7341,45.4
4908,-5.3835,41.234,15.0
4909,-5.4168,41.3674,7.0
4910,-1.0166,42.6174,14.7
4911,-1.0166,42.6174,19.4
4912,-1.2499,42.1174,42.6
4913,-1.1166,42.1174,27.2
4914,-1.7499,41.9174,38.5
4915,-1.7333,41.9507,41.8
4916,-1.6999,41.9007,51.4
4917,-1.6833,41.9007,21.5
4918,-1.7499,41.8841,32.2
4919,-1.6999,41.8716,12.8
4920,-1.6824,41.8938,28.9
4921,-0.5499,41.8007,48.0
4922,-0.5332,41.7507,50.2
4923,-1.6999,41.6341,18.3
4924,-1.3499,41.3674,28.6
4925,-1.0832,41.184,42.7
4926,-1.8166,41.8174,47.2
4927,-1.8166,41.8007,29.4
4928,-8.4903,43.1508,50.0
4929,-8.0203,43.2208,50.0
4930,-6.2402,43.2808,65.0
4931,-6.0102,43.3108,20.0
4932,-8.4403,42.5908,20.0
4933,-8.3203,43.0108,50.0
4934,-7.4503,43.0808,50.0
4935,-7.1002,43.1308,50.0
4936,-6.5802,43.1508,50.0
4937,-6.3402,43.1808,50.0
4938,-5.4601,43.2408,50.0
4939,-5.2201,43.2708,50.0
4940,-7.1902,43.0308,50.0
4941,-6.5502,43.0608,50.0
4942,-5.2001,43.1908,50.0
4943,-8.1503,42.4607,50.0
4944,-7.5203,42.4908,50.0
4945,-7.4003,42.5107,50.0
4946,-7.2802,42.5308,50.0
4947,-7.1602,42.5508,50.0
4948,-5.5401,43.0608,15.0
4949,-5.4201,43.0808,50.0
4950,-4.0601,43.2008,50.0
4951,-8.3603,42.3407,20.0
4952,-8.2403,42.3607,20.0
4953,-7.2602,42.4508,20.0
4954,-6.1502,42.5508,50.0
4955,-5.1601,43.0308,50.0
4956,-4.4001,43.0708,50.0
4957,-3.29,43.1508,50.0
4958,-3.05,43.1708,15.0
4959,-2.41,43.2008,20.0
4960,-8.4503,42.2407,20.0
4961,-7.5803,42.3107,50.0
4962,-6.2502,42.4508,50.0
4963,-5.4901,42.5008,50.0
4964,-4.2601,43.0008,50.0
4965,-3.27,43.0708,50.0
4966,-3.02,43.1008,15.0
4967,-2.51,43.1108,50.0
4968,-2.38,43.1208,15.0
4969,-2.27,43.1308,50.0
4970,-8.3103,42.1707,65.0
4971,-7.3302,42.2607,20.0
4972,-5.5901,42.4008,50.0
4973,-5.3501,42.4308,20.0
4974,-5.2301,42.4408,50.0
4975,-5.1201,42.4608,65.0
4976,-4.4801,42.4908,50.0
4977,-4.1201,42.5308,50.0
4978,-4.0101,42.5508,65.0
4979,-3.37,42.5708,15.0
4980,-2.37,43.0408,65.0
4981,-2.25,43.0508,50.0
4982,-2.1299,43.0608,50.0
4983,-1.4899,43.0808,15.0
4984,-1.65,43.1314,20.0
4985,-7.1802,42.2007,50.0
4986,-6.3202,42.2707,50.0
4987,-5.0901,42.3808,50.0
4988,-4.5801,42.3908,50.0
4989,-4.3401,42.4208,15.0
4990,-3.47,42.4808,65.0
4991,-3.35,42.4908,15.0
4992,-3.11,42.5208,15.0
4993,-2.59,42.5308,15.0
4994,-2.1199,42.5808,65.0
4995,-1.4799,43.0008,50.0
4996,-1.3599,43.0108,50.0
4997,-6.1802,42.2007,50.0
4998,-4.4401,42.3208,50.0
4999,-4.3201,42.3408,15.0
5000,-3.45,42.3908,50.0
5001,-2.34,42.4708,20.0
5002,-2.0999,42.4908,15.0
5003,-1.3399,42.5308,50.0
5004,-1.2199,42.5408,15.0
5005,-1.0999,42.5508,65.0
5006,-0.5799,42.5608,50.0
5007,-6.2702,42.1007,50.0
5008,-5.0501,42.2107,50.0
5009,-4.1801,42.2708,50.0
5010,-2.56,42.3608,15.0
5011,-2.0799,42.4108,50.0
5012,-1.4399,42.4308,15.0
5013,-1.0899,42.4708,50.0
5014,-6.2502,42.0207,50.0
5015,-1.3099,42.3608,15.0
5016,-1.1899,42.3708,50.0
5017,-0.3198,42.4108,50.0
5018,-0.1998,42.4208,20.0
5019,-5.4801,41.5807,20.0
5020,-5.3601,42.0007,50.0
5021,-3.27,42.1607,50.0
5022,-3.16,42.1707,50.0
5023,-2.52,42.1907,50.0
5024,-1.1799,42.2908,15.0
5025,-1.0599,42.3007,65.0
5026,-0.4199,42.3207,20.0
5027,0.5202,42.4008,50.0
5028,1.0402,42.4008,50.0
5029,-6.2002,41.4507,50.0
5030,-5.5701,41.4807,50.0
5031,-3.14,42.0907,50.0
5032,-3.02,42.1007,50.0
5033,-1.0399,42.2207,50.0
5034,-0.5199,42.2307,50.0
5035,-0.1698,42.2607,50.0
5036,-0.0498,42.2707,50.0
5037,1.0502,42.3207,50.0
5038,-6.0602,41.3807,50.0
5039,-5.0901,41.4607,20.0
5040,-3.12,42.0007,50.0
5041,-2.9679,42.0107,50.0
5042,-2.37,42.0407,50.0
5043,-2.25,42.0507,65.0
5044,-1.3799,42.1007,50.0
5045,-1.0299,42.1307,50.0
5046,-0.5099,42.1407,50.0
5047,-0.1498,42.1707,50.0
5048,0.0702,42.1907,50.0
5049,0.1902,42.2007,50.0
5050,0.3102,42.2107,50.0
5051,1.0602,42.2407,50.0
5052,1.3002,42.2507,20.0
5053,1.4203,42.2607,20.0
5054,-6.1602,41.2907,20.0
5055,-2.58,41.5307,50.0
5056,-2.47,41.5407,50.0
5057,-2.23,41.5707,50.0
5058,0.3202,42.1307,50.0
5059,0.4402,42.1407,15.0
5060,1.0802,42.1507,50.0
5061,1.1902,42.1607,15.0
5062,1.3102,42.1707,50.0
5063,1.4303,42.1807,50.0
5064,2.0703,42.1907,50.0
5065,2.1903,42.2007,25.0
5066,2.4303,42.2107,50.0
5067,2.5403,42.2207,20.0
5068,-5.2701,41.2707,20.0
5069,-4.1801,41.3507,20.0
5070,-3.55,41.3807,15.0
5071,-3.08,41.4307,65.0
5072,-2.57,41.4507,15.0
5073,-0.9999,41.5607,50.0
5074,0.3302,42.0407,20.0
5075,1.0902,42.0707,50.0
5076,1.2102,42.0807,50.0
5077,1.3202,42.0807,15.0
5078,1.4403,42.0907,50.0
5079,1.5603,42.1007,50.0
5080,2.0803,42.1107,50.0
5081,2.2003,42.1107,15.0
5082,2.3203,42.1207,50.0
5083,2.4303,42.1307,50.0
5084,-2.32,41.3907,25.0
5085,-2.0799,41.4107,50.0
5086,0.2302,41.5507,50.0
5087,0.3502,41.5607,65.0
5088,0.5802,41.5807,50.0
5089,1.1002,41.5807,50.0
5090,1.2202,41.5907,50.0
5091,1.3402,42.0007,50.0
5092,1.4503,42.0107,50.0
5093,1.5703,42.0207,20.0
5094,2.0903,42.0207,50.0
5095,2.2103,42.0307,50.0
5096,2.3303,42.0407,50.0
5097,2.4403,42.0407,50.0
5098,2.5603,42.0507,20.0
5099,-6.0902,41.0407,20.0
5100,-5.4601,41.0707,20.0
5101,-4.1401,41.1907,20.0
5102,-4.0301,41.2007,65.0
5103,1.3502,41.5207,50.0
5104,1.4603,41.5207,50.0
5105,1.5803,41.5307,65.0
5106,2.1003,41.5407,20.0
5107,2.2203,41.5507,50.0
5108,2.3403,41.5507,20.0
5109,2.4503,41.5607,20.0
5110,-5.2101,41.0207,20.0
5111,-4.2401,41.0907,20.0
5112,-4.1201,41.1007,20.0
5113,-4.0101,41.1207,50.0
5114,-3.26,41.1607,50.0
5115,-2.17,41.2307,50.0
5116,-1.5299,41.2607,50.0
5117,1.5903,41.4507,50.0
5118,2.1103,41.4507,50.0
5119,2.2303,41.4607,20.0
5120,2.517,41.8174,50.0
5121,-5.5301,40.4906,50.0
5122,-2.38,41.1307,50.0
5123,-2.0299,41.1607,50.0
5124,-1.2899,41.2007,50.0
5125,-0.5399,41.2307,15.0
5126,1.1302,41.3307,15.0
5127,1.4903,41.3607,50.0
5128,2.1203,41.3707,20.0
5129,-6.2502,40.3507,50.0
5130,-6.0202,40.3907,50.0
5131,-5.5101,40.4007,50.0
5132,-5.4001,40.4207,50.0
5133,-3.11,41.0007,65.0
5134,-2.13,41.0707,50.0
5135,-2.0199,41.0807,50.0
5136,0.1602,41.2007,50.0
5137,0.4002,41.2207,50.0
5138,0.5102,41.2307,65.0
5139,1.0402,41.2507,65.0
5140,1.2602,41.2607,50.0
5141,1.3802,41.2607,50.0
5142,-6.3402,40.2507,50.0
5143,-5.3801,40.3307,50.0
5144,-4.0601,40.4507,50.0
5145,-3.09,40.5207,15.0
5146,-2.46,40.5507,50.0
5147,-2.12,40.5807,50.0
5148,-1.9999,40.5907,50.0
5149,-1.2599,41.0307,50.0
5150,-0.3899,41.0707,50.0
5151,0.0602,41.1107,50.0
5152,0.1802,41.1207,50.0
5153,1.0402,41.1507,50.0
5154,-6.5502,40.1407,50.0
5155,-6.4302,40.1507,50.0
5156,-6.2102,40.1907,50.0
5157,-5.4701,40.2407,50.0
5158,-5.3601,40.2507,20.0
5159,-4.2701,40.3407,50.0
5160,-2.45,40.4607,50.0
5161,-2.33,40.4707,50.0
5162,-2.22,40.4907,15.0
5163,-2.0999,40.5007,20.0
5164,-1.4699,40.5207,50.0
5165,-1.0099,40.5707,50.0
5166,-0.2598,41.0007,50.0
5167,0.1902,41.0407,20.0
5168,-5.5601,40.1407,20.0
5169,-5.1101,40.2007,20.0
5170,-4.3701,40.2407,50.0
5171,-2.2,40.4007,65.0
5172,-2.0799,40.4107,15.0
5173,-0.4799,40.4907,50.0
5174,-0.0198,40.5307,20.0
5175,-6.0502,40.0407,50.0
5176,-5.5401,40.0507,20.0
5177,-4.2301,40.1707,65.0
5178,-2.0699,40.3307,50.0
5179,-1.4399,40.3507,50.0
5180,-1.0999,40.3907,50.0
5181,-0.0098,40.4507,50.0
5182,0.1002,40.4607,50.0
5183,0.3302,40.4807,50.0
5184,-6.2502,39.5207,20.0
5185,-5.4001,39.5807,20.0
5186,-5.0701,40.0307,20.0
5187,-4.3301,40.0807,50.0
5188,-3.25,40.1607,50.0
5189,-2.0499,40.2507,50.0
5190,-1.5399,40.2607,15.0
5191,-1.4199,40.2707,50.0
5192,-1.3099,40.2807,15.0
5193,-1.1999,40.2907,65.0
5194,-0.3399,40.3307,50.0
5195,-2.49,40.1107,65.0
5196,-2.0399,40.1607,15.0
5197,-1.5199,40.1707,50.0
5198,-1.2899,40.2007,50.0
5199,-1.1799,40.2107,50.0
5200,-0.5499,40.2307,15.0
5201,-0.4399,40.2407,65.0
5202,-0.3199,40.2507,50.0
5203,-7.0502,39.2907,50.0
5204,-6.4302,39.3207,50.0
5205,-5.1401,39.4507,20.0
5206,-5.0301,39.4607,50.0
5207,-2.0199,40.0807,15.0
5208,-1.5099,40.0907,20.0
5209,-1.2799,40.1107,50.0
5210,-1.1699,40.1207,50.0
5211,-0.5399,40.1407,15.0
5212,-0.4199,40.1607,50.0
5213,-0.3099,40.1707,20.0
5214,-7.1402,39.1907,50.0
5215,-7.0302,39.2007,50.0
5216,-5.3401,39.3307,50.0
5217,-2.12,39.5807,20.0
5218,-1.4899,40.0107,15.0
5219,-1.2599,40.0307,15.0
5220,-1.0399,40.0507,15.0
5221,-0.5199,40.0607,50.0
5222,-0.4099,40.0707,50.0
5223,-0.1798,40.0907,50.0
5224,-6.2802,39.1707,50.0
5225,-4.2501,39.3407,50.0
5226,-1.5899,39.5107,50.0
5227,-1.3599,39.5307,50.0
5228,-1.1399,39.5507,65.0
5229,-0.5099,39.5807,15.0
5230,-0.3999,39.5907,15.0
5231,-0.2798,40.0007,50.0
5232,-6.3702,39.0707,50.0
5233,-4.5701,39.2107,50.0
5234,-1.5699,39.4307,50.0
5235,-1.4599,39.4407,50.0
5236,-1.2299,39.4607,50.0
5237,-1.0099,39.4807,50.0
5238,-0.4999,39.4907,20.0
5239,-0.4999,39.4907,50.0
5240,-4.1001,39.1907,50.0
5241,-3.48,39.2107,50.0
5242,-1.3299,39.3607,50.0
5243,3.8337,40.034,20.0
5244,4.0604,40.0107,50.0
5245,-4.3101,39.0707,20.0
5246,-2.28,39.2207,50.0
5247,-1.3199,39.2807,15.0
5248,2.9669,39.7673,50.0
5249,-7.1402,38.3506,50.0
5250,-6.0802,38.4506,50.0
5251,-5.5701,38.4706,20.0
5252,-5.0201,38.5506,50.0
5253,-1.1899,39.2107,50.0
5254,-1.0799,39.2207,50.0
5255,-0.5699,39.2307,50.0
5256,2.517,39.6178,50.0
5257,-7.1202,38.2706,50.0
5258,-2.58,39.0107,65.0
5259,2.7306,39.8041,50.0
5260,-5.5301,38.3006,50.0
5261,-4.3601,38.4106,15.0
5262,-2.23,38.5706,50.0
5263,-0.4299,39.0707,50.0
5264,-6.4502,38.1406,50.0
5265,-5.2901,38.2506,50.0
5266,-3.39,38.3906,50.0
5267,-2.21,38.4806,50.0
5268,-5.2701,38.1606,50.0
5269,-5.0501,38.2006,50.0
5270,-4.5401,38.2106,20.0
5271,-4.3201,38.2406,50.0
5272,-3.59,38.2806,25.0
5273,-2.2,38.4006,15.0
5274,-2.09,38.4106,20.0
5275,-1.4699,38.4306,50.0
5276,-7.1302,37.5206,50.0
5277,-6.5202,37.5506,50.0
5278,-6.4102,37.5706,50.0
5279,-6.3002,37.5806,50.0
5280,-6.1902,38.0006,20.0
5281,-5.2501,38.0806,50.0
5282,-5.0301,38.1106,50.0
5283,-4.4101,38.1406,50.0
5284,-4.3001,38.1606,50.0
5285,-4.1901,38.1706,50.0
5286,-4.0801,38.1806,50.0
5287,-3.35,38.2306,50.0
5288,-2.51,38.2806,50.0
5289,-6.5002,37.4706,50.0
5290,-5.3401,37.5806,50.0
5291,-5.1201,38.0106,50.0
5292,-4.5001,38.0406,50.0
5293,-4.3901,38.0606,50.0
5294,-4.2801,38.0706,20.0
5295,-4.0601,38.1006,20.0
5296,-3.56,38.1106,50.0
5297,-3.34,38.1406,50.0
5298,-2.39,38.2106,15.0
5299,-0.9999,38.3106,50.0
5300,-7.2002,37.3306,50.0
5301,-7.0902,37.3506,50.0
5302,-6.5802,37.3706,50.0
5303,-6.3702,37.4006,50.0
5304,-6.2602,37.4206,50.0
5305,-5.1001,37.5306,50.0
5306,-4.4801,37.5606,50.0
5307,-4.3701,37.5706,50.0
5308,-2.48,38.1106,50.0
5309,-2.37,38.1206,50.0
5310,-2.26,38.1306,50.0
5311,-2.15,38.1506,50.0
5312,-1.5299,38.1706,50.0
5313,-0.5799,38.2306,50.0
5314,-6.4502,37.3006,15.0
5315,-2.57,38.0106,50.0
5316,-2.46,38.0206,15.0
5317,-2.35,38.0406,15.0
5318,-2.14,38.0606,15.0
5319,-1.2999,38.1106,20.0
5320,-3.5,37.4606,50.0
5321,-2.56,37.5306,50.0
5322,-2.34,37.5506,50.0
5323,-2.23,37.5606,50.0
5324,-2.0099,37.5906,15.0
5325,-1.4999,38.0006,50.0
5326,-1.0599,38.0506,20.0
5327,-6.4102,37.1306,20.0
5328,-5.4701,37.2106,25.0
5329,-3.27,37.4006,15.0
5330,-2.54,37.4406,50.0
5331,-2.1,37.4906,15.0
5332,-3.47,37.2906,50.0
5333,-2.52,37.3606,15.0
5334,-4.0601,37.1806,15.0
5335,-3.56,37.1906,50.0
5336,-3.45,37.2106,50.0
5337,-3.34,37.2206,50.0
5338,-2.51,37.2706,50.0
5339,-3.43,37.1206,50.0
5340,-3.22,37.1506,20.0
5341,-2.38,37.2006,15.0
5342,-4.0301,37.0106,20.0
5343,-3.09,37.0806,20.0
5344,-2.58,37.0906,50.0
5345,-5.3501,36.3106,20.0
5346,-5.3301,36.2206,20.0
5347,1.5103,41.1907,15.0
5348,1.1702,41.0807,50.0
5349,1.3302,39.0106,50.0
5350,-0.4599,42.5708,50.0
5351,-0.0598,40.0207,20.0
5352,-6.1668,36.9673,37.5
5353,-6.0168,36.9339,39.0
5354,-5.9335,36.9839,32.0
5355,-5.7668,37.1839,31.0
5356,-2.5501,37.7366,29.3
5357,-3.8667,40.7507,21.3
5358,-3.85,40.734,22.3
5359,-3.8653,40.734,22.9
5360,-3.8667,40.7342,18.2
5361,-5.3506,36.7505,47.7
5362,-5.3503,36.7505,19.1
5363,-5.3501,36.7507,40.5
5364,-5.4169,36.767,31.8
5365,-5.4168,36.7673,16.5
5366,-5.4168,36.7673,41.0
5367,-5.3495,36.7499,33.0
5368,-5.3502,36.7516,18.3
5369,-5.3668,36.7506,32.3
5370,-5.3501,36.7506,41.0
5371,-5.3497,36.7508,31.7
5372,-5.3501,36.7506,42.7
5373,-0.0498,38.7006,15.3
5374,-0.0498,38.8006,13.1
5375,-1.7999,38.1006,23.9
5376,-0.6999,38.1006,2.2
5377,-0.6999,38.1006,18.6
5378,-1.2335,38.2507,29.9
5379,-1.2332,38.2506,12.0
5380,-1.2005,38.2707,20.2
5381,-1.202,38.2675,20.5
5382,-1.1999,38.2673,22.5
5383,-1.2017,38.2674,25.2
5384,-1.2017,38.2674,28.3
5385,-0.8332,39.8507,41.5
5386,0.0172,41.3508,68.3
5387,0.0168,41.3509,20.5
5388,1.7336,41.484,13.2
5389,-1.5833,37.5673,34.0
5390,-1.2828,37.6004,16.3
5391,-1.2999,37.6005,35.1
5392,-1.3001,37.6008,23.0
5393,-1.3499,37.5673,24.8
5394,-1.2832,37.5969,56.3
5395,-1.2666,37.6339,28.0
5396,-1.2914,37.5974,43.0
5397,-1.2825,37.5982,27.9
5398,-1.5499,37.6006,41.8
5399,-1.3499,37.5999,47.9
5400,-1.2833,37.5999,44.6
5401,-2.0166,38.1506,53.3
5402,-1.9999,38.1673,23.7
5403,-1.9333,38.184,30.5
5404,-1.9499,38.184,52.3
5405,-1.8999,38.1006,42.8
5406,-1.8999,38.1506,34.6
5407,-2.0833,38.0173,37.6
5408,-1.8521,38.1005,26.9
5409,-1.8833,38.1173,49.6
5410,-1.7333,37.6674,42.1
5411,-1.6833,37.5839,66.6
5412,-1.6529,37.7173,31.7
5413,-1.5666,37.4839,34.1
5414,-1.6333,37.734,36.7
5415,-1.6501,37.7075,47.4
5416,-1.7331,37.6673,39.6
5417,-1.5499,37.6339,50.7
5418,-1.7999,37.5506,44.7
5419,-1.6499,37.6506,30.6
5420,-1.5999,37.5506,34.8
5421,-1.6666,37.6339,34.8
5422,-1.7333,37.6506,32.5
5423,-0.3999,38.4673,48.1
5424,-0.3757,38.5028,41.7
5425,0.7835,41.6341,37.3
5426,0.6338,41.6341,64.2
5427,0.6335,41.6341,43.2
5428,0.6502,41.5507,63.1
5429,0.6502,41.5341,43.0
5430,0.7669,41.6507,59.7
5431,0.7835,41.6507,55.5
5432,0.9669,41.5507,51.6
5433,0.5502,41.7507,48.7
5434,0.6335,41.8174,50.3
5435,0.6669,41.6507,29.0
5436,0.6335,41.7174,51.9
5437,0.6502,41.7007,52.4
5438,0.7502,41.334,23.8
5439,0.7669,41.7507,43.5
5440,0.6169,41.7507,52.7
5441,0.7169,41.6007,63.0
5442,-0.5332,41.4674,22.7
5443,0.7669,41.8674,30.2
5444,0.7002,41.9174,41.5
5445,0.5501,41.9341,25.9
5446,0.5669,41.8674,26.6
5447,0.4853,41.6943,62.7
5448,0.6007,41.6007,47.0
5449,0.6669,41.5841,39.2
5450,0.6002,41.6015,44.6
5451,0.6002,41.5841,52.3
5452,0.7169,41.5174,21.8
5453,0.9669,41.4007,38.2
5454,0.8335,41.4341,30.8
5455,0.9502,41.8007,31.3
5456,-0.9332,41.7841,44.6
5457,-0.9329,41.7833,33.1
5458,0.8335,41.8841,48.2
5459,0.7835,41.8841,58.3
5460,-0.9666,41.5507,40.5
5461,-0.7499,41.4507,28.1
5462,-0.3665,41.2007,48.5
5463,-0.3332,41.1836,42.6
5464,-0.4665,41.1174,54.6
5465,-0.5497,41.1674,35.8
5466,-0.883,41.4353,47.3
5467,-0.8832,41.4341,30.0
5468,0.6668,41.6507,61.8
5469,-0.5663,41.4007,58.5
5470,-0.4332,41.3174,56.3
5471,-0.4665,41.334,56.1
5472,-0.4165,41.4174,37.2
5473,-0.4165,41.3841,50.0
5474,0.6669,41.6007,57.8
5475,2.8341,42.0174,18.3
5476,2.8335,42.0174,26.1
5477,0.5502,41.934,28.6
5478,0.7002,41.6341,25.8
5479,2.8712,42.0177,25.9
5480,2.8337,42.0173,13.3
5481,2.8659,42.0165,16.5
5482,2.8688,42.0167,17.6
5483,2.8654,42.0173,20.3
5484,2.867,42.0174,21.7
5485,2.8669,42.0158,16.8
5486,2.8675,42.0174,64.2
5487,2.8676,42.0172,29.4
5488,2.8663,42.0166,16.4
5489,2.8659,42.0173,12.1
5490,2.8654,42.0173,28.7
5491,2.8669,42.0175,28.0
5492,2.8668,42.0174,41.5
5493,2.8837,42.0174,29.1
5494,2.8837,42.0174,27.7
5495,-0.7499,38.484,4.7
5496,-0.7499,38.6173,7.1
5497,-0.6603,38.6002,22.5
5498,-0.5665,38.534,42.2
5499,-0.6499,38.584,40.3
5500,-0.7614,38.6975,31.1
5501,-0.7165,38.534,45.9
5502,-0.7165,38.6673,61.8
5503,-0.6499,38.7173,42.3
5504,-0.5499,38.5506,37.5
5505,-0.6646,38.5521,67.9
5506,-0.6665,38.7006,44.5
5507,-0.7165,38.4673,37.5
5508,-0.6832,38.634,36.8
5509,1.501,42.0,44.2
5510,1.5003,42.0007,6.3
5511,1.5002,42.0006,12.5
5512,1.5001,42.0176,17.8
5513,1.5001,42.0172,19.3
5514,1.5003,42.0341,10.3
5515,-5.5835,40.0008,22.4
5516,-5.5834,40.0007,38.7
5517,-5.4001,40.4507,33.5
5518,2.0017,41.3353,28.5
5519,1.9928,41.326,24.9
5520,2.0015,41.3188,32.1
5521,1.9894,41.2749,26.1
5522,1.9926,41.3235,18.6
5523,2.0003,41.3174,19.5
5524,1.9982,41.3198,18.8
5525,1.9974,41.3185,24.4
5526,1.9919,41.3238,29.9
5527,2.0027,41.3246,21.4
5528,1.9982,41.3175,35.2
5529,2.0003,41.3174,25.0
5530,2.0,41.32,23.8
5531,1.9927,41.3187,46.9
5532,2.0003,41.3174,26.5
5533,2.0009,41.3176,30.2
5534,2.0013,41.3194,23.8
5535,2.0006,41.3219,28.6
5536,2.0005,41.3199,23.0
5537,0.0166,41.3507,27.0
5538,0.0168,41.3341,48.0
5539,0.0153,41.3341,29.0
5540,0.0167,41.334,12.8
5541,0.0166,41.3337,36.1
5542,0.0162,41.3341,26.7
5543,1.9926,41.3336,41.3
5544,0.0167,41.3507,40.0
5545,0.0169,41.351,35.9
5546,2.0019,41.338,32.0
5547,2.0004,41.3341,61.9
5548,2.0004,41.333,11.3
5549,1.9992,41.3348,27.8
5550,2.0004,41.3347,28.4
5551,2.0006,41.3333,30.4
5552,1.9827,41.3352,28.1
5553,2.0003,41.3349,26.7
5554,0.0169,41.334,40.3
5555,1.9985,41.3371,39.8
5556,1.9992,41.3341,24.9
5557,1.9994,41.333,68.3
5558,2.0,41.3341,20.5
5559,-0.1257,42.637,49.6
5560,-0.1312,42.6184,40.6
5561,-0.1331,42.6188,37.5
5562,-0.13,42.6194,39.3
5563,-0.1335,42.6183,45.2
5564,-0.1314,42.6179,42.5
5565,-0.1281,42.6218,46.6
5566,-0.1337,42.6175,42.0
5567,-0.1349,42.6181,40.0
5568,-0.1333,42.6174,37.0
5569,-0.1291,42.6177,36.4
5570,-0.133,42.6171,34.7
5571,-0.133,42.6171,27.2
5572,-0.1346,42.6194,37.1
5573,-0.1354,42.6175,43.8
5574,-0.1307,42.6188,75.8
5575,-0.1271,42.619,64.8
5576,-0.1302,42.6197,48.9
5577,-0.1323,42.6203,37.0
5578,-0.1325,42.6202,50.0
5579,-0.1245,42.6181,50.1
5580,-0.1324,42.6181,33.1
5581,-0.1298,42.6255,29.8
5582,-0.1315,42.6197,50.6
5583,-0.1326,42.6183,35.8
5584,-0.1282,42.6182,38.8
5585,-0.1301,42.6191,29.6
5586,-0.1331,42.6175,20.0
